start_time,end_time,goal_status,num_points
2797.8,2799.6000000000004,moving to station 2,19
2799.7000000000003,2800.4,stopped (unknown),8
2800.5,2801.3,moving to station 2,9
2801.4,2801.4,stopped at station 2,1
2801.5,2804.3,moving to station 1,29
2804.4,2804.9,stopped (unknown),6
2805.0,2810.9,moving to station 1,60
2811.0,2812.7000000000003,stopped (unknown),18
2812.8,2814.6000000000004,moving to station 1,19
2814.7000000000003,2816.5,stopped (unknown),19
2816.6000000000004,2821.6000000000004,moving to station 1,51
2821.7000000000003,2823.5,stopped (unknown),19
2823.6000000000004,2823.9,moving to station 1,4
2824.0,2825.9,stopped (unknown),20
2826.0,2827.1000000000004,moving to station 1,12
2827.2000000000003,2828.9,stopped (unknown),18
2829.0,2829.8,moving to station 1,9
2829.9,2830.8,stopped (unknown),10
2830.9,2832.6000000000004,moving to station 1,18
2832.7000000000003,2832.7000000000003,stopped at station 1,1
2832.8,2833.9,moving to station 7,12
2834.0,2835.7000000000003,stopped (unknown),18
2835.8,2838.0,moving to station 7,23
2838.1000000000004,2839.7000000000003,stopped (unknown),17
2839.8,2844.4,moving to station 7,47
2844.5,2846.4,stopped (unknown),20
2846.5,2847.1000000000004,moving to station 7,7
2847.2000000000003,2848.3,stopped (unknown),12
2848.4,2848.4,moving to station 7,1
2848.5,2849.8,stopped (unknown),14
2849.9,2850.2000000000003,moving to station 7,4
2850.3,2851.8,stopped (unknown),16
2851.9,2852.3,moving to station 7,5
2852.4,2853.1000000000004,stopped (unknown),8
2853.2000000000003,2855.4,moving to station 7,23
2855.5,2856.1000000000004,stopped (unknown),7
2856.2000000000003,2856.4,moving to station 7,3
2856.5,2858.2000000000003,stopped (unknown),18
2858.3,2859.3,moving to station 7,11
2859.4,2860.4,stopped (unknown),11
2860.5,2861.6000000000004,moving to station 7,12
2861.7000000000003,2862.7000000000003,stopped (unknown),11
2862.8,2864.0,moving to station 7,13
2864.1000000000004,2865.7000000000003,stopped (unknown),17
2865.8,2865.9,moving to station 7,2
2866.0,2866.7000000000003,stopped (unknown),8
2866.8,2871.9,moving to station 7,52
2872.0,2873.3,stopped (unknown),14
2873.4,2873.7000000000003,moving to station 7,4
2873.8,2875.0,stopped (unknown),13
2875.1000000000004,2880.8,moving to station 7,58
2880.9,2882.1000000000004,stopped (unknown),13
2882.2000000000003,2882.4,moving to station 7,3
2882.5,2883.5,stopped (unknown),11
2883.6000000000004,2884.2000000000003,moving to station 7,7
2884.3,2885.6000000000004,stopped (unknown),14
2885.7000000000003,2889.5,moving to station 7,39
2889.6000000000004,2891.0,stopped (unknown),15
2891.1000000000004,2896.7000000000003,moving to station 7,57
2896.8,2897.8,stopped (unknown),11
2897.9,2899.6000000000004,moving to station 7,18
2899.7000000000003,2900.5,stopped (unknown),9
2900.6000000000004,2902.3,moving to station 7,18
2902.4,2903.4,stopped (unknown),11
2903.5,2905.3,moving to station 7,19
2905.4,2907.0,stopped (unknown),17
2907.1000000000004,2907.3,moving to station 7,3
2907.4,2908.4,stopped (unknown),11
2908.5,2908.7000000000003,moving to station 7,3
2908.8,2909.3,stopped (unknown),6
2909.4,2910.9,moving to station 7,16
2911.0,2911.0,stopped at station 7,1
2911.1000000000004,2912.5,moving to station 9,15
2912.6000000000004,2913.6000000000004,stopped (unknown),11
2913.7000000000003,2915.8,moving to station 9,22
2915.9,2917.1000000000004,stopped (unknown),13
2917.2000000000003,2922.1000000000004,moving to station 9,50
2922.2000000000003,2924.9,stopped (unknown),28
2925.0,2925.2000000000003,moving to station 9,3
2925.3,2926.6000000000004,stopped (unknown),14
2926.7000000000003,2928.4,moving to station 9,18
2928.5,2928.5,collision detected,1
2928.6000000000004,2930.2000000000003,moving to station 1,17
2930.3,2932.2000000000003,stopped (unknown),20
2932.3,2935.2000000000003,moving to station 1,30
2935.3,2936.4,stopped (unknown),12
2936.5,2937.2000000000003,moving to station 1,8
2937.3,2938.4,stopped (unknown),12
2938.5,2938.6000000000004,moving to station 1,2
2938.7000000000003,2939.7000000000003,stopped (unknown),11
2939.8,2944.8,moving to station 1,51
2944.9,2946.6000000000004,stopped (unknown),18
2946.7000000000003,2947.1000000000004,moving to station 1,5
2947.2000000000003,2948.6000000000004,stopped (unknown),15
2948.7000000000003,2948.7000000000003,moving to station 1,1
2948.8,2950.0,stopped (unknown),13
2950.1000000000004,2956.7000000000003,moving to station 1,67
2956.8,2957.3,stopped (unknown),6
2957.4,2958.8,moving to station 1,15
2958.9,2960.8,stopped (unknown),20
2960.9,2963.4,moving to station 1,26
2963.5,2965.0,stopped (unknown),16
2965.1000000000004,2966.6000000000004,moving to station 1,16
2966.7000000000003,2968.1000000000004,stopped (unknown),15
2968.2000000000003,2968.3,moving to station 1,2
2968.4,2969.5,stopped (unknown),12
2969.6000000000004,2971.3,moving to station 1,18
2971.4,2972.6000000000004,stopped (unknown),13
2972.7000000000003,2974.2000000000003,moving to station 1,16
2974.3,2975.2000000000003,stopped (unknown),10
2975.3,2976.2000000000003,moving to station 1,10
2976.3,2976.9,stopped (unknown),7
2977.0,2978.9,moving to station 1,20
2979.0,2979.0,stopped at station 1,1
2979.1000000000004,2980.0,moving to station 9,10
2980.1000000000004,2981.4,stopped (unknown),14
2981.5,2982.7000000000003,moving to station 9,13
2982.8,2983.3,stopped (unknown),6
2983.4,2988.5,moving to station 9,52
2988.6000000000004,2990.0,stopped (unknown),15
2990.1000000000004,2992.4,moving to station 9,24
2992.5,2994.1000000000004,stopped (unknown),17
2994.2000000000003,2999.1000000000004,moving to station 9,50
2999.2000000000003,3000.7000000000003,stopped (unknown),16
3000.8,3001.3,moving to station 9,6
3001.4,3002.2000000000003,stopped (unknown),9
3002.3,3003.4,moving to station 9,12
3003.5,3004.5,stopped (unknown),11
3004.6000000000004,3004.6000000000004,moving to station 9,1
3004.7000000000003,3005.8,stopped (unknown),12
3005.9,3008.8,moving to station 9,30
3008.9,3010.7000000000003,stopped (unknown),19
3010.8,3011.8,moving to station 9,11
3011.9,3013.4,stopped (unknown),16
3013.5,3015.3,moving to station 9,19
3015.4,3018.5,stopped (unknown),32
3018.6000000000004,3025.0,moving to station 9,65
3025.1000000000004,3026.0,stopped (unknown),10
3026.1000000000004,3026.4,moving to station 9,4
3026.5,3027.5,stopped (unknown),11
3027.6000000000004,3027.9,moving to station 9,4
3028.0,3029.7000000000003,stopped (unknown),18
3029.8,3030.0,moving to station 9,3
3030.1000000000004,3030.1000000000004,stopped at station 9,1
3030.2000000000003,3032.1000000000004,moving to station 0,20
3032.2000000000003,3033.0,stopped (unknown),9
3033.1000000000004,3033.7000000000003,moving to station 0,7
3033.8,3035.4,stopped (unknown),17
3035.5,3038.1000000000004,moving to station 0,27
3038.2000000000003,3039.5,stopped (unknown),14
3039.6000000000004,3039.7000000000003,moving to station 0,2
3039.8,3040.3,stopped (unknown),6
3040.4,3041.3,moving to station 0,10
3041.4,3042.0,stopped (unknown),7
3042.1000000000004,3042.5,moving to station 0,5
3042.6000000000004,3043.7000000000003,stopped (unknown),12
3043.8,3045.0,moving to station 0,13
3045.1000000000004,3045.6000000000004,stopped (unknown),6
3045.7000000000003,3046.1000000000004,moving to station 0,5
3046.2000000000003,3047.1000000000004,stopped (unknown),10
3047.2000000000003,3054.6000000000004,moving to station 0,75
3054.7000000000003,3056.4,stopped (unknown),18
3056.5,3056.6000000000004,moving to station 0,2
3056.7000000000003,3058.0,stopped (unknown),14
3058.1000000000004,3065.2000000000003,moving to station 0,72
3065.3,3066.8,stopped (unknown),16
3066.9,3067.2000000000003,moving to station 0,4
3067.3,3067.9,stopped (unknown),7
3068.0,3068.4,moving to station 0,5
3068.5,3070.1000000000004,stopped (unknown),17
3070.2000000000003,3070.9,moving to station 0,8
3071.0,3071.8,stopped (unknown),9
3071.9,3076.3,moving to station 0,45
3076.4,3077.6000000000004,stopped (unknown),13
3077.7000000000003,3083.4,moving to station 0,58
3083.5,3084.4,stopped (unknown),10
3084.5,3085.4,moving to station 0,10
3085.5,3086.9,stopped (unknown),15
3087.0,3089.8,moving to station 0,29
3089.9,3091.5,stopped (unknown),17
3091.6000000000004,3093.7000000000003,moving to station 0,22
3093.8,3095.0,stopped (unknown),13
3095.1000000000004,3098.5,moving to station 0,35
3098.6000000000004,3099.8,stopped (unknown),13
3099.9,3101.9,moving to station 0,21
3102.0,3102.7000000000003,stopped (unknown),8
3102.8,3104.5,moving to station 0,18
3104.6000000000004,3106.3,stopped (unknown),18
3106.4,3108.1000000000004,moving to station 0,18
3108.2000000000003,3111.4,stopped (unknown),33
3111.5,3113.6000000000004,moving to station 0,22
3113.7000000000003,3113.7000000000003,stopped at station 0,1
3113.8,3114.8,moving to station 8,11
3114.9,3116.4,stopped (unknown),16
3116.5,3118.5,moving to station 8,21
3118.6000000000004,3119.2000000000003,stopped (unknown),7
3119.3,3120.6000000000004,moving to station 8,14
3120.7000000000003,3122.4,stopped (unknown),18
3122.5,3130.7000000000003,moving to station 8,83
3130.8,3131.3,stopped (unknown),6
3131.4,3133.3,moving to station 8,20
3133.4,3135.1000000000004,stopped (unknown),18
3135.2000000000003,3136.6000000000004,moving to station 8,15
3136.7000000000003,3138.3,stopped (unknown),17
3138.4,3143.0,moving to station 8,47
3143.1000000000004,3144.9,stopped (unknown),19
3145.0,3147.2000000000003,moving to station 8,23
3147.3,3148.4,stopped (unknown),12
3148.5,3153.6000000000004,moving to station 8,52
3153.7000000000003,3153.7000000000003,stopped at station 8,1
3153.8,3154.1000000000004,moving to station 9,4
3154.2000000000003,3155.0,stopped (unknown),9
3155.1000000000004,3155.3,moving to station 9,3
3155.4,3156.4,stopped (unknown),11
3156.5,3156.7000000000003,moving to station 9,3
3156.8,3158.6000000000004,stopped (unknown),19
3158.7000000000003,3161.5,moving to station 9,29
3161.6000000000004,3162.2000000000003,collision detected,7
3162.3,3162.7000000000003,stopped (unknown),5
3162.8,3162.8,moving to station 9,1
3162.9,3164.0,stopped (unknown),12
3164.1000000000004,3168.0,moving to station 9,40
3168.1000000000004,3170.0,stopped (unknown),20
3170.1000000000004,3170.6000000000004,moving to station 9,6
3170.7000000000003,3172.5,stopped (unknown),19
3172.6000000000004,3173.8,moving to station 9,13
3173.9,3175.6000000000004,stopped (unknown),18
3175.7000000000003,3179.9,moving to station 9,43
3180.0,3181.4,stopped (unknown),15
3181.5,3183.1000000000004,moving to station 9,17
3183.2000000000003,3184.4,stopped (unknown),13
3184.5,3184.7000000000003,moving to station 9,3
3184.8,3186.1000000000004,stopped (unknown),14
3186.2000000000003,3188.2000000000003,moving to station 9,21
3188.3,3190.2000000000003,stopped (unknown),20
3190.3,3190.9,moving to station 9,7
3191.0,3191.8,stopped (unknown),9
3191.9,3195.8,moving to station 9,40
3195.9,3197.5,stopped (unknown),17
3197.6000000000004,3197.9,moving to station 9,4
3198.0,3199.4,stopped (unknown),15
3199.5,3203.3,moving to station 9,39
3203.4,3204.8,stopped (unknown),15
3204.9,3209.1000000000004,moving to station 9,43
3209.2000000000003,3210.0,stopped (unknown),9
3210.1000000000004,3211.0,moving to station 9,10
3211.1000000000004,3212.9,stopped (unknown),19
3213.0,3213.5,moving to station 9,6
3213.6000000000004,3214.2000000000003,stopped (unknown),7
3214.3,3219.3,moving to station 9,51
3219.4,3220.9,stopped (unknown),16
3221.0,3221.0,moving to station 9,1
3221.1000000000004,3224.3,stopped (unknown),33
3224.4,3224.4,moving to station 9,1
3224.5,3225.3,stopped (unknown),9
3225.4,3227.3,moving to station 9,20
3227.4,3229.2000000000003,stopped (unknown),19
3229.3,3233.2000000000003,moving to station 9,40
3233.3,3235.2000000000003,stopped (unknown),20
3235.3,3236.6000000000004,moving to station 9,14
3236.7000000000003,3238.4,stopped (unknown),18
3238.5,3239.9,moving to station 9,15
3240.0,3240.8,stopped (unknown),9
3240.9,3244.7000000000003,moving to station 9,39
3244.8,3246.2000000000003,stopped (unknown),15
3246.3,3248.5,moving to station 9,23
3248.6000000000004,3248.6000000000004,stopped at station 9,1
3248.7000000000003,3251.9,moving to station 5,33
3252.0,3252.7000000000003,stopped (unknown),8
3252.8,3253.2000000000003,moving to station 5,5
3253.3,3254.0,stopped (unknown),8
3254.1000000000004,3254.7000000000003,moving to station 5,7
3254.8,3256.2000000000003,stopped (unknown),15
3256.3,3258.8,moving to station 5,26
3258.9,3259.5,stopped (unknown),7
3259.6000000000004,3260.1000000000004,moving to station 5,6
3260.2000000000003,3260.9,stopped (unknown),8
3261.0,3261.2000000000003,moving to station 5,3
3261.3,3262.0,stopped (unknown),8
3262.1000000000004,3265.8,moving to station 5,38
3265.9,3267.7000000000003,stopped (unknown),19
3267.8,3273.1000000000004,moving to station 5,54
3273.2000000000003,3274.9,stopped (unknown),18
3275.0,3275.6000000000004,moving to station 5,7
3275.7000000000003,3276.2000000000003,stopped (unknown),6
3276.3,3278.2000000000003,moving to station 5,20
3278.3,3279.9,stopped (unknown),17
3280.0,3281.1000000000004,moving to station 5,12
3281.2000000000003,3281.8,stopped (unknown),7
3281.9,3285.9,moving to station 5,41
3286.0,3287.3,stopped (unknown),14
3287.4,3290.9,moving to station 5,36
3291.0,3292.0,stopped (unknown),11
3292.1000000000004,3296.7000000000003,moving to station 5,47
3296.8,3298.1000000000004,stopped (unknown),14
3298.2000000000003,3298.2000000000003,moving to station 5,1
3298.3,3299.5,stopped (unknown),13
3299.6000000000004,3301.1000000000004,moving to station 5,16
3301.2000000000003,3302.9,stopped (unknown),18
3303.0,3303.9,moving to station 5,10
3304.0,3305.9,stopped (unknown),20
3306.0,3306.0,moving to station 5,1
3306.1000000000004,3308.0,stopped (unknown),20
3308.1000000000004,3308.3,moving to station 5,3
3308.4,3309.6000000000004,stopped (unknown),13
3309.7000000000003,3311.1000000000004,moving to station 5,15
3311.2000000000003,3311.7000000000003,stopped (unknown),6
3311.8,3313.2000000000003,moving to station 5,15
3313.3,3315.2000000000003,stopped (unknown),20
3315.3,3316.6000000000004,moving to station 5,14
3316.7000000000003,3316.7000000000003,stopped at station 5,1
3316.8,3317.4,moving to station 3,7
3317.5,3319.0,stopped (unknown),16
3319.1000000000004,3322.4,moving to station 3,34
3322.5,3323.1000000000004,stopped (unknown),7
3323.2000000000003,3328.2000000000003,moving to station 3,51
3328.3,3330.1000000000004,stopped (unknown),19
3330.2000000000003,3330.5,moving to station 3,4
3330.6000000000004,3332.5,stopped (unknown),20
3332.6000000000004,3333.1000000000004,moving to station 3,6
3333.2000000000003,3334.6000000000004,stopped (unknown),15
3334.7000000000003,3336.6000000000004,moving to station 3,20
3336.7000000000003,3337.3,stopped (unknown),7
3337.4,3339.1000000000004,moving to station 3,18
3339.2000000000003,3341.0,stopped (unknown),19
3341.1000000000004,3342.4,moving to station 3,14
3342.5,3343.8,stopped (unknown),14
3343.9,3344.6000000000004,moving to station 3,8
3344.7000000000003,3345.5,stopped (unknown),9
3345.6000000000004,3346.8,moving to station 3,13
3346.9,3347.9,stopped (unknown),11
3348.0,3350.3,moving to station 3,24
3350.4,3350.4,stopped at station 3,1
3350.5,3351.8,moving to station 2,14
3351.9,3353.1000000000004,stopped (unknown),13
3353.2000000000003,3354.9,moving to station 2,18
3355.0,3356.3,stopped (unknown),14
3356.4,3360.5,moving to station 2,42
3360.6000000000004,3361.4,stopped (unknown),9
3361.5,3361.9,moving to station 2,5
3362.0,3363.1000000000004,stopped (unknown),12
3363.2000000000003,3363.6000000000004,moving to station 2,5
3363.7000000000003,3364.9,stopped (unknown),13
3365.0,3374.6000000000004,moving to station 2,97
3374.7000000000003,3375.7000000000003,stopped (unknown),11
3375.8,3378.1000000000004,moving to station 2,24
3378.2000000000003,3379.8,stopped (unknown),17
3379.9,3380.1000000000004,moving to station 2,3
3380.2000000000003,3381.7000000000003,stopped (unknown),16
3381.8,3383.0,moving to station 2,13
3383.1000000000004,3385.2000000000003,stopped (unknown),22
3385.3,3387.3,moving to station 2,21
3387.4,3388.0,stopped (unknown),7
3388.1000000000004,3388.5,moving to station 2,5
3388.6000000000004,3389.8,stopped (unknown),13
3389.9,3390.0,moving to station 2,2
3390.1000000000004,3391.6000000000004,stopped (unknown),16
3391.7000000000003,3392.0,moving to station 2,4
3392.1000000000004,3393.0,stopped (unknown),10
3393.1000000000004,3393.7000000000003,moving to station 2,7
3393.8,3394.5,stopped (unknown),8
3394.6000000000004,3395.7000000000003,moving to station 2,12
3395.8,3397.6000000000004,stopped (unknown),19
3397.7000000000003,3400.9,moving to station 2,33
3401.0,3402.3,stopped (unknown),14
3402.4,3403.5,moving to station 2,12
3403.6000000000004,3405.5,stopped (unknown),20
3405.6000000000004,3405.8,moving to station 2,3
3405.9,3407.6000000000004,stopped (unknown),18
3407.7000000000003,3409.6000000000004,moving to station 2,20
3409.7000000000003,3410.2000000000003,stopped (unknown),6
3410.3,3410.6000000000004,moving to station 2,4
3410.7000000000003,3411.2000000000003,stopped (unknown),6
3411.3,3416.1000000000004,moving to station 2,49
3416.2000000000003,3418.0,stopped (unknown),19
3418.1000000000004,3423.8,moving to station 2,58
3423.9,3424.5,stopped (unknown),7
3424.6000000000004,3425.7000000000003,moving to station 2,12
3425.8,3427.7000000000003,stopped (unknown),20
3427.8,3430.0,moving to station 2,23
3430.1000000000004,3430.7000000000003,stopped (unknown),7
3430.8,3431.3,moving to station 2,6
3431.4,3431.9,stopped (unknown),6
3432.0,3432.9,moving to station 2,10
3433.0,3434.1000000000004,stopped (unknown),12
3434.2000000000003,3438.1000000000004,moving to station 2,40
3438.2000000000003,3438.8,stopped (unknown),7
3438.9,3439.1000000000004,moving to station 2,3
3439.2000000000003,3441.1000000000004,stopped (unknown),20
3441.2000000000003,3441.6000000000004,moving to station 2,5
3441.7000000000003,3442.6000000000004,stopped (unknown),10
3442.7000000000003,3444.0,moving to station 2,14
3444.1000000000004,3447.1000000000004,stopped (unknown),31
3447.2000000000003,3457.8,moving to station 2,107
3457.9,3459.3,stopped (unknown),15
3459.4,3460.7000000000003,moving to station 2,14
3460.8,3462.3,stopped (unknown),16
3462.4,3463.3,moving to station 2,10
3463.4,3465.0,stopped (unknown),17
3465.1000000000004,3465.2000000000003,moving to station 2,2
3465.3,3467.9,stopped (unknown),27
3468.0,3468.6000000000004,moving to station 2,7
3468.7000000000003,3468.7000000000003,stopped at station 2,1
3468.8,3471.4,moving to station 1,27
3471.5,3476.2000000000003,stopped (unknown),48
3476.3,3476.8,moving to station 1,6
3476.9,3478.2000000000003,stopped (unknown),14
3478.3,3478.3,moving to station 1,1
3478.4,3479.6000000000004,stopped (unknown),13
3479.7000000000003,3481.6000000000004,moving to station 1,20
3481.7000000000003,3482.4,stopped (unknown),8
3482.5,3484.0,moving to station 1,16
3484.1000000000004,3485.0,stopped (unknown),10
3485.1000000000004,3486.8,moving to station 1,18
3486.9,3487.6000000000004,stopped (unknown),8
3487.7000000000003,3489.6000000000004,moving to station 1,20
3489.7000000000003,3491.6000000000004,stopped (unknown),20
3491.7000000000003,3494.9,moving to station 1,33
3495.0,3495.7000000000003,stopped (unknown),8
3495.8,3496.9,moving to station 1,12
3497.0,3499.6000000000004,stopped (unknown),27
3499.7000000000003,3501.1000000000004,moving to station 1,15
3501.2000000000003,3501.7000000000003,stopped (unknown),6
3501.8,3504.5,moving to station 1,28
3504.6000000000004,3504.6000000000004,stopped at station 1,1
3504.7000000000003,3504.7000000000003,moving to station 9,1
3504.8,3505.9,stopped (unknown),12
3506.0,3506.1000000000004,moving to station 9,2
3506.2000000000003,3507.5,stopped (unknown),14
3507.6000000000004,3511.6000000000004,moving to station 9,41
3511.7000000000003,3512.6000000000004,stopped (unknown),10
3512.7000000000003,3514.9,moving to station 9,23
3515.0,3515.9,stopped (unknown),10
3516.0,3516.7000000000003,moving to station 9,8
3516.8,3518.2000000000003,stopped (unknown),15
3518.3,3520.5,moving to station 9,23
3520.6000000000004,3521.7000000000003,stopped (unknown),12
3521.8,3523.5,moving to station 9,18
3523.6000000000004,3524.6000000000004,stopped (unknown),11
3524.7000000000003,3527.7000000000003,moving to station 9,31
3527.8,3528.3,stopped (unknown),6
3528.4,3529.4,moving to station 9,11
3529.5,3531.3,stopped (unknown),19
3531.4,3532.1000000000004,moving to station 9,8
3532.2000000000003,3532.7000000000003,stopped (unknown),6
3532.8,3534.9,moving to station 9,22
3535.0,3535.9,stopped (unknown),10
3536.0,3542.8,moving to station 9,69
3542.9,3543.8,stopped (unknown),10
3543.9,3545.0,moving to station 9,12
3545.1000000000004,3545.7000000000003,stopped (unknown),7
3545.8,3547.9,moving to station 9,22
3548.0,3549.2000000000003,stopped (unknown),13
3549.3,3549.3,moving to station 9,1
3549.4,3550.7000000000003,stopped (unknown),14
3550.8,3551.7000000000003,moving to station 9,10
3551.8,3552.7000000000003,stopped (unknown),10
3552.8,3552.8,moving to station 9,1
3552.9,3552.9,stopped at station 9,1
3553.0,3553.1000000000004,moving to station 4,2
3553.2000000000003,3554.1000000000004,stopped (unknown),10
3554.2000000000003,3556.3,moving to station 4,22
3556.4,3558.1000000000004,stopped (unknown),18
3558.2000000000003,3558.9,moving to station 4,8
3559.0,3560.1000000000004,stopped (unknown),12
3560.2000000000003,3561.2000000000003,moving to station 4,11
3561.3,3562.8,stopped (unknown),16
3562.9,3564.0,moving to station 4,12
3564.1000000000004,3565.0,stopped (unknown),10
3565.1000000000004,3565.1000000000004,moving to station 4,1
3565.2000000000003,3566.6000000000004,stopped (unknown),15
3566.7000000000003,3574.1000000000004,moving to station 4,75
3574.2000000000003,3575.8,stopped (unknown),17
3575.9,3576.4,moving to station 4,6
3576.5,3576.5,stopped at station 4,1
3576.6000000000004,3576.9,moving to station 0,4
3577.0,3578.2000000000003,stopped (unknown),13
3578.3,3590.6000000000004,moving to station 0,124
3590.7000000000003,3591.9,stopped (unknown),13
3592.0,3598.0,moving to station 0,61
3598.1000000000004,3601.5,stopped (unknown),35
3601.6000000000004,3603.7,moving to station 0,22
3603.8,3605.4,stopped (unknown),17
3605.5,3607.2,moving to station 0,18
3607.3,3608.0,stopped (unknown),8
3608.1,3608.4,moving to station 0,4
3608.5,3610.3,stopped (unknown),19
3610.4,3612.0,moving to station 0,17
3612.1,3612.8,stopped (unknown),8
3612.9,3613.7,moving to station 0,9
3613.8,3615.7,stopped (unknown),20
3615.8,3618.2,moving to station 0,25
3618.3,3620.0,stopped (unknown),18
3620.1,3625.5,moving to station 0,55
3625.6,3626.4,stopped (unknown),9
3626.5,3636.6,moving to station 0,102
3636.7,3637.6,stopped (unknown),10
3637.7,3639.2,moving to station 0,16
3639.3,3640.9,stopped (unknown),17
3641.0,3641.4,moving to station 0,5
3641.5,3642.0,stopped (unknown),6
3642.1,3644.5,moving to station 0,25
3644.6,3645.7,stopped (unknown),12
3645.8,3649.2,moving to station 0,35
3649.3,3650.2,stopped (unknown),10
3650.3,3650.7,moving to station 0,5
3650.8,3651.7,stopped (unknown),10
3651.8,3655.7,moving to station 0,40
3655.8,3656.6,stopped (unknown),9
3656.7,3658.0,moving to station 0,14
3658.1,3659.5,stopped (unknown),15
3659.6,3663.2,moving to station 0,37
3663.3,3664.9,stopped (unknown),17
3665.0,3666.9,moving to station 0,20
3667.0,3668.1,stopped (unknown),12
3668.2,3668.3,moving to station 0,2
3668.4,3669.0,stopped (unknown),7
3669.1,3673.5,moving to station 0,45
3673.6,3673.6,stopped at station 0,1
3673.7,3673.9,moving to station 5,3
3674.0,3674.6,stopped (unknown),7
3674.7,3674.9,moving to station 5,3
3675.0,3676.1,stopped (unknown),12
3676.2,3680.0,moving to station 5,39
3680.1,3681.3,stopped (unknown),13
3681.4,3682.6,moving to station 5,13
3682.7,3684.3,stopped (unknown),17
3684.4,3689.0,moving to station 5,47
3689.1,3690.3,stopped (unknown),13
3690.4,3691.2,moving to station 5,9
3691.3,3692.3,stopped (unknown),11
3692.4,3693.0,moving to station 5,7
3693.1,3694.3,stopped (unknown),13
3694.4,3699.8,moving to station 5,55
3699.9,3701.8,stopped (unknown),20
3701.9,3704.3,moving to station 5,25
3704.4,3704.4,stopped at station 5,1
3704.5,3707.2,moving to station 6,28
3707.3,3709.0,stopped (unknown),18
3709.1,3713.2,moving to station 6,42
3713.3,3714.2,stopped (unknown),10
3714.3,3720.3,moving to station 6,61
3720.4,3721.4,stopped (unknown),11
3721.5,3723.5,moving to station 6,21
3723.6,3724.4,stopped (unknown),9
3724.5,3727.7,moving to station 6,33
3727.8,3728.4,stopped (unknown),7
3728.5,3729.1,moving to station 6,7
3729.2,3730.3,stopped (unknown),12
3730.4,3730.6,moving to station 6,3
3730.7,3732.6,stopped (unknown),20
3732.7,3742.8,moving to station 6,102
3742.9,3742.9,stopped at station 6,1
3743.0,3745.7,moving to station 0,28
3745.8,3746.3,stopped (unknown),6
3746.4,3748.0,moving to station 0,17
3748.1,3750.0,stopped (unknown),20
3750.1,3750.1,moving to station 0,1
3750.2,3751.9,stopped (unknown),18
3752.0,3752.7,moving to station 0,8
3752.8,3754.5,stopped (unknown),18
3754.6,3754.9,moving to station 0,4
3755.0,3756.3,stopped (unknown),14
3756.4,3756.5,moving to station 0,2
3756.6,3758.4,stopped (unknown),19
3758.5,3758.5,moving to station 0,1
3758.6,3760.5,stopped (unknown),20
3760.6,3761.6,moving to station 0,11
3761.7,3763.0,stopped (unknown),14
3763.1,3763.8,moving to station 0,8
3763.9,3765.8,stopped (unknown),20
3765.9,3767.7,moving to station 0,19
3767.8,3768.4,stopped (unknown),7
3768.5,3769.2,moving to station 0,8
3769.3,3770.7,stopped (unknown),15
3770.8,3774.4,moving to station 0,37
3774.5,3775.6,stopped (unknown),12
3775.7,3776.6,moving to station 0,10
3776.7,3777.9,stopped (unknown),13
3778.0,3778.1,moving to station 0,2
3778.2,3779.6,stopped (unknown),15
3779.7,3780.7,moving to station 0,11
3780.8,3781.4,stopped (unknown),7
3781.5,3786.0,moving to station 0,46
3786.1,3786.7,stopped (unknown),7
3786.8,3787.7,moving to station 0,10
3787.8,3788.4,stopped (unknown),7
3788.5,3789.5,moving to station 0,11
3789.6,3790.9,stopped (unknown),14
3791.0,3792.8,moving to station 0,19
3792.9,3794.7,stopped (unknown),19
3794.8,3797.3,moving to station 0,26
3797.4,3799.1,stopped (unknown),18
3799.2,3799.7,moving to station 0,6
3799.8,3800.3,stopped (unknown),6
3800.4,3807.5,moving to station 0,72
3807.6,3808.3,stopped (unknown),8
3808.4,3810.0,moving to station 0,17
3810.1,3811.6,stopped (unknown),16
3811.7,3814.8,moving to station 0,32
3814.9,3815.9,stopped (unknown),11
3816.0,3820.3,moving to station 0,44
3820.4,3822.3,stopped (unknown),20
3822.4,3827.1,moving to station 0,48
3827.2,3828.1,stopped (unknown),10
3828.2,3828.2,moving to station 0,1
3828.3,3830.1,stopped (unknown),19
3830.2,3831.9,moving to station 0,18
3832.0,3832.0,stopped at station 0,1
3832.1,3835.6,moving to station 6,36
3835.7,3836.6,stopped (unknown),10
3836.7,3836.8,moving to station 6,2
3836.9,3837.5,stopped (unknown),7
3837.6,3838.7,moving to station 6,12
3838.8,3839.9,stopped (unknown),12
3840.0,3840.1,moving to station 6,2
3840.2,3841.2,stopped (unknown),11
3841.3,3853.4,moving to station 6,122
3853.5,3854.4,stopped (unknown),10
3854.5,3857.3,moving to station 6,29
3857.4,3858.5,stopped (unknown),12
3858.6,3858.8,moving to station 6,3
3858.9,3860.7,stopped (unknown),19
3860.8,3862.4,moving to station 6,17
3862.5,3863.7,stopped (unknown),13
3863.8,3867.6,moving to station 6,39
3867.7,3868.9,stopped (unknown),13
3869.0,3869.5,moving to station 6,6
3869.6,3870.4,stopped (unknown),9
3870.5,3870.7,moving to station 6,3
3870.8,3871.8,stopped (unknown),11
3871.9,3875.2,moving to station 6,34
3875.3,3876.7,stopped (unknown),15
3876.8,3877.8,moving to station 6,11
