start_time,end_time,goal_status,num_points
2033.2,2034.4,stopped (unknown),13
2034.5,2034.9,moving to station 2,5
2035.0,2035.9,stopped (unknown),10
2036.0,2037.4,moving to station 2,15
2037.5,2038.8,stopped (unknown),14
2038.9,2039.6,moving to station 2,8
2039.7,2040.9,stopped (unknown),13
2041.0,2041.1,moving to station 2,2
2041.2,2042.9,stopped (unknown),18
2043.0,2044.9,moving to station 2,20
2045.0,2046.1,stopped (unknown),12
2046.2,2046.2,moving to station 2,1
2046.3,2047.8,stopped (unknown),16
2047.9,2049.3,moving to station 2,15
2049.4,2051.6,stopped (unknown),23
2051.7000000000003,2052.6,moving to station 2,10
2052.7000000000003,2054.2000000000003,stopped (unknown),16
2054.3,2054.6,moving to station 2,4
2054.7000000000003,2054.7000000000003,stopped at station 2,1
2054.8,2055.4,moving to station 7,7
2055.5,2057.4,stopped (unknown),20
2057.5,2059.8,moving to station 7,24
2059.9,2060.6,stopped (unknown),8
2060.7000000000003,2061.4,moving to station 7,8
2061.5,2063.4,stopped (unknown),20
2063.5,2063.9,moving to station 7,5
2064.0,2064.7000000000003,stopped (unknown),8
2064.8,2066.1,moving to station 7,14
2066.2000000000003,2067.1,stopped (unknown),10
2067.2000000000003,2069.5,moving to station 7,24
2069.6,2071.0,stopped (unknown),15
2071.1,2073.3,moving to station 7,23
2073.4,2074.3,stopped (unknown),10
2074.4,2074.7000000000003,moving to station 7,4
2074.8,2075.9,stopped (unknown),12
2076.0,2077.6,moving to station 7,17
2077.7000000000003,2079.1,stopped (unknown),15
2079.2000000000003,2080.2000000000003,moving to station 7,11
2080.3,2081.6,stopped (unknown),14
2081.7000000000003,2086.0,moving to station 7,44
2086.1,2087.4,stopped (unknown),14
2087.5,2089.1,moving to station 7,17
2089.2000000000003,2090.0,stopped (unknown),9
2090.1,2090.5,moving to station 7,5
2090.6,2092.2000000000003,stopped (unknown),17
2092.3,2093.6,moving to station 7,14
2093.7000000000003,2094.4,stopped (unknown),8
2094.5,2095.5,moving to station 7,11
2095.6,2096.5,stopped (unknown),10
2096.6,2096.8,moving to station 7,3
2096.9,2097.8,stopped (unknown),10
2097.9,2100.6,moving to station 7,28
2100.7000000000003,2104.3,stopped (unknown),37
2104.4,2107.2000000000003,moving to station 7,29
2107.3,2107.3,stopped at station 7,1
2107.4,2108.1,moving to station 1,8
2108.2000000000003,2109.8,stopped (unknown),17
2109.9,2112.4,moving to station 1,26
2112.5,2113.1,stopped (unknown),7
2113.2000000000003,2115.7000000000003,moving to station 1,26
2115.8,2116.3,stopped (unknown),6
2116.4,2117.6,moving to station 1,13
2117.7000000000003,2118.9,stopped (unknown),13
2119.0,2120.9,moving to station 1,20
2121.0,2121.8,stopped (unknown),9
2121.9,2123.0,moving to station 1,12
2123.1,2124.6,stopped (unknown),16
2124.7000000000003,2124.7000000000003,moving to station 1,1
2124.8,2125.6,stopped (unknown),9
2125.7000000000003,2126.0,moving to station 1,4
2126.1,2128.5,stopped (unknown),25
2128.6,2129.4,moving to station 1,9
2129.5,2130.8,stopped (unknown),14
2130.9,2131.6,moving to station 1,8
2131.7000000000003,2132.4,stopped (unknown),8
2132.5,2132.7000000000003,moving to station 1,3
2132.8,2134.3,stopped (unknown),16
2134.4,2134.7000000000003,moving to station 1,4
2134.8,2138.2000000000003,stopped (unknown),35
2138.3,2140.4,moving to station 1,22
2140.5,2141.6,stopped (unknown),12
2141.7000000000003,2141.8,moving to station 1,2
2141.9,2142.8,stopped (unknown),10
2142.9,2145.0,moving to station 1,22
2145.1,2146.5,stopped (unknown),15
2146.6,2150.6,moving to station 1,41
2150.7000000000003,2152.4,stopped (unknown),18
2152.5,2152.8,moving to station 1,4
2152.9,2154.2000000000003,stopped (unknown),14
2154.3,2154.3,moving to station 1,1
2154.4,2155.4,stopped (unknown),11
2155.5,2156.9,moving to station 1,15
2157.0,2158.2000000000003,stopped (unknown),13
2158.3,2162.5,moving to station 1,43
2162.6,2164.0,stopped (unknown),15
2164.1,2167.9,moving to station 1,39
2168.0,2169.8,stopped (unknown),19
2169.9,2170.2000000000003,moving to station 1,4
2170.3,2171.0,stopped (unknown),8
2171.1,2171.2000000000003,moving to station 1,2
2171.3,2172.8,stopped (unknown),16
2172.9,2175.3,moving to station 1,25
2175.4,2175.9,stopped (unknown),6
2176.0,2179.7000000000003,moving to station 1,38
2179.8,2181.3,stopped (unknown),16
2181.4,2185.2000000000003,moving to station 1,39
2185.3,2186.1,stopped (unknown),9
2186.2000000000003,2186.9,moving to station 1,8
2187.0,2187.0,stopped at station 1,1
2187.1,2187.8,moving to station 0,8
2187.9,2189.1,stopped (unknown),13
2189.2000000000003,2192.5,moving to station 0,34
2192.6,2193.5,stopped (unknown),10
2193.6,2195.6,moving to station 0,21
2195.7000000000003,2196.3,stopped (unknown),7
2196.4,2197.0,moving to station 0,7
2197.1,2200.3,stopped (unknown),33
2200.4,2200.4,moving to station 0,1
2200.5,2201.7000000000003,stopped (unknown),13
2201.8,2205.3,moving to station 0,36
2205.4,2206.1,stopped (unknown),8
2206.2000000000003,2208.7000000000003,moving to station 0,26
2208.8,2210.2000000000003,stopped (unknown),15
2210.3,2210.5,moving to station 0,3
2210.6,2212.5,stopped (unknown),20
2212.6,2212.9,moving to station 0,4
2213.0,2214.9,stopped (unknown),20
2215.0,2223.7000000000003,moving to station 0,88
2223.8,2225.5,stopped (unknown),18
2225.6,2227.1,moving to station 0,16
2227.2000000000003,2230.1,stopped (unknown),30
2230.2000000000003,2230.7000000000003,moving to station 0,6
2230.8,2231.4,stopped (unknown),7
2231.5,2233.1,moving to station 0,17
2233.2000000000003,2234.5,stopped (unknown),14
2234.6,2235.4,moving to station 0,9
2235.5,2236.6,stopped (unknown),12
2236.7000000000003,2241.0,moving to station 0,44
2241.1,2241.6,stopped (unknown),6
2241.7000000000003,2246.2000000000003,moving to station 0,46
2246.3,2248.5,stopped (unknown),23
2248.6,2249.8,moving to station 0,13
2249.9,2250.7000000000003,stopped (unknown),9
2250.8,2251.1,moving to station 0,4
2251.2000000000003,2251.2000000000003,stopped at station 0,1
2251.3,2253.7000000000003,moving to station 4,25
2253.8,2255.5,stopped (unknown),18
2255.6,2257.6,moving to station 4,21
2257.7000000000003,2258.3,stopped (unknown),7
2258.4,2261.8,moving to station 4,35
2261.9,2262.5,stopped (unknown),7
2262.6,2263.6,moving to station 4,11
2263.7000000000003,2264.6,stopped (unknown),10
2264.7000000000003,2266.2000000000003,moving to station 4,16
2266.3,2267.4,stopped (unknown),12
2267.5,2268.0,moving to station 4,6
2268.1,2269.7000000000003,stopped (unknown),17
2269.8,2270.0,moving to station 4,3
2270.1,2272.5,stopped (unknown),25
2272.6,2273.1,moving to station 4,6
2273.2000000000003,2274.8,stopped (unknown),17
2274.9,2275.5,moving to station 4,7
2275.6,2277.0,stopped (unknown),15
2277.1,2278.9,moving to station 4,19
2279.0,2279.7000000000003,stopped (unknown),8
2279.8,2282.0,moving to station 4,23
2282.1,2282.6,stopped (unknown),6
2282.7000000000003,2283.7000000000003,moving to station 4,11
2283.8,2285.7000000000003,stopped (unknown),20
2285.8,2291.1,moving to station 4,54
2291.2000000000003,2294.0,stopped (unknown),29
2294.1,2297.9,moving to station 4,39
2298.0,2299.8,stopped (unknown),19
2299.9,2300.0,moving to station 4,2
2300.1,2301.4,stopped (unknown),14
2301.5,2304.2000000000003,moving to station 4,28
2304.3,2306.1,stopped (unknown),19
2306.2000000000003,2307.4,moving to station 4,13
2307.5,2308.9,stopped (unknown),15
2309.0,2309.0,moving to station 4,1
2309.1,2309.9,stopped (unknown),9
2310.0,2311.1,moving to station 4,12
2311.2000000000003,2313.0,stopped (unknown),19
2313.1,2313.3,moving to station 4,3
2313.4,2313.9,stopped (unknown),6
2314.0,2315.1,moving to station 4,12
2315.2000000000003,2316.1,stopped (unknown),10
2316.2000000000003,2317.3,moving to station 4,12
2317.4,2318.8,stopped (unknown),15
2318.9,2319.8,moving to station 4,10
2319.9,2321.3,stopped (unknown),15
2321.4,2321.8,moving to station 4,5
2321.9,2323.4,stopped (unknown),16
2323.5,2324.1,moving to station 4,7
2324.2000000000003,2325.3,stopped (unknown),12
2325.4,2327.6,moving to station 4,23
2327.7000000000003,2329.5,stopped (unknown),19
2329.6,2331.0,moving to station 4,15
2331.1,2332.0,stopped (unknown),10
2332.1,2341.3,moving to station 4,93
2341.4,2342.6,stopped (unknown),13
2342.7000000000003,2345.5,moving to station 4,29
2345.6,2347.0,stopped (unknown),15
2347.1,2348.3,moving to station 4,13
2348.4,2349.0,stopped (unknown),7
2349.1,2354.6,moving to station 4,56
2354.7000000000003,2355.7000000000003,stopped (unknown),11
2355.8,2356.8,moving to station 4,11
2356.9,2358.3,stopped (unknown),15
2358.4,2359.7000000000003,moving to station 4,14
2359.8,2361.4,stopped (unknown),17
2361.5,2362.6,moving to station 4,12
2362.7000000000003,2364.4,stopped (unknown),18
2364.5,2365.6,moving to station 4,12
2365.7000000000003,2367.3,stopped (unknown),17
2367.4,2368.5,moving to station 4,12
2368.6,2368.6,stopped at station 4,1
2368.7000000000003,2371.5,moving to station 9,29
2371.6,2371.7000000000003,stopped (unknown),2
2371.8,2371.8,collision detected,1
2371.9,2372.5,stopped (unknown),7
2372.6,2374.0,moving to station 9,15
2374.1,2375.8,stopped (unknown),18
2375.9,2376.9,moving to station 9,11
2377.0,2378.2000000000003,stopped (unknown),13
2378.3,2379.6,moving to station 9,14
2379.7000000000003,2381.2000000000003,stopped (unknown),16
2381.3,2384.3,moving to station 9,31
2384.4,2386.3,stopped (unknown),20
2386.4,2388.3,moving to station 9,20
2388.4,2390.1,stopped (unknown),18
2390.2000000000003,2390.3,moving to station 9,2
2390.4,2391.4,stopped (unknown),11
2391.5,2392.1,moving to station 9,7
2392.2000000000003,2393.3,stopped (unknown),12
2393.4,2393.4,moving to station 9,1
2393.5,2394.0,stopped (unknown),6
2394.1,2394.5,moving to station 9,5
2394.6,2394.6,stopped at station 9,1
2394.7000000000003,2395.7000000000003,moving to station 0,11
2395.8,2396.7000000000003,stopped (unknown),10
2396.8,2397.0,moving to station 0,3
2397.1,2397.6,stopped (unknown),6
2397.7000000000003,2399.7000000000003,moving to station 0,21
2399.8,2401.1,stopped (unknown),14
2401.2000000000003,2409.1,moving to station 0,80
2409.2000000000003,2411.1,stopped (unknown),20
2411.2000000000003,2412.0,moving to station 0,9
2412.1,2412.8,stopped (unknown),8
2412.9,2416.7000000000003,moving to station 0,39
2416.8,2418.0,stopped (unknown),13
2418.1,2418.1,moving to station 0,1
2418.2000000000003,2420.1,stopped (unknown),20
2420.2000000000003,2421.4,moving to station 0,13
2421.5,2422.0,stopped (unknown),6
2422.1,2423.3,moving to station 0,13
2423.4,2425.3,stopped (unknown),20
2425.4,2426.5,moving to station 0,12
2426.6,2427.2000000000003,stopped (unknown),7
2427.3,2428.0,moving to station 0,8
2428.1,2428.8,stopped (unknown),8
2428.9,2433.1,moving to station 0,43
2433.2000000000003,2434.3,stopped (unknown),12
2434.4,2435.2000000000003,moving to station 0,9
2435.3,2436.1,stopped (unknown),9
2436.2000000000003,2445.6,moving to station 0,95
2445.7000000000003,2447.3,stopped (unknown),17
2447.4,2457.6000000000004,moving to station 0,103
2457.7000000000003,2458.6000000000004,stopped (unknown),10
2458.7000000000003,2460.4,moving to station 0,18
2460.5,2462.1000000000004,stopped (unknown),17
2462.2000000000003,2463.4,moving to station 0,13
2463.5,2464.3,stopped (unknown),9
2464.4,2469.0,moving to station 0,47
2469.1000000000004,2470.1000000000004,stopped (unknown),11
2470.2000000000003,2471.3,moving to station 0,12
2471.4,2472.6000000000004,stopped (unknown),13
2472.7000000000003,2475.2000000000003,moving to station 0,26
2475.3,2476.1000000000004,stopped (unknown),9
2476.2000000000003,2477.0,moving to station 0,9
2477.1000000000004,2477.1000000000004,stopped at station 0,1
2477.2000000000003,2480.8,moving to station 9,37
2480.9,2482.6000000000004,stopped (unknown),18
2482.7000000000003,2482.7000000000003,moving to station 9,1
2482.8,2483.9,stopped (unknown),12
2484.0,2486.8,moving to station 9,29
2486.9,2488.8,stopped (unknown),20
2488.9,2493.2000000000003,moving to station 9,44
2493.3,2494.8,stopped (unknown),16
2494.9,2504.6000000000004,moving to station 9,98
2504.7000000000003,2505.8,stopped (unknown),12
2505.9,2507.1000000000004,moving to station 9,13
2507.2000000000003,2507.8,stopped (unknown),7
2507.9,2507.9,moving to station 9,1
2508.0,2509.4,stopped (unknown),15
2509.5,2510.4,moving to station 9,10
2510.5,2511.0,stopped (unknown),6
2511.1000000000004,2512.3,moving to station 9,13
2512.4,2513.3,stopped (unknown),10
2513.4,2513.4,moving to station 9,1
2513.5,2515.1000000000004,stopped (unknown),17
2515.2000000000003,2515.8,moving to station 9,7
2515.9,2516.4,stopped (unknown),6
2516.5,2516.8,moving to station 9,4
2516.9,2519.4,stopped (unknown),26
2519.5,2519.8,moving to station 9,4
2519.9,2521.3,stopped (unknown),15
2521.4,2521.9,moving to station 9,6
2522.0,2523.2000000000003,stopped (unknown),13
2523.3,2525.0,moving to station 9,18
2525.1000000000004,2528.6000000000004,stopped (unknown),36
2528.7000000000003,2531.6000000000004,moving to station 9,30
2531.7000000000003,2532.5,stopped (unknown),9
2532.6000000000004,2534.4,moving to station 9,19
2534.5,2536.2000000000003,stopped (unknown),18
2536.3,2538.2000000000003,moving to station 9,20
2538.3,2539.4,stopped (unknown),12
2539.5,2542.2000000000003,moving to station 9,28
2542.3,2543.8,stopped (unknown),16
2543.9,2544.2000000000003,moving to station 9,4
2544.3,2544.9,stopped (unknown),7
2545.0,2546.1000000000004,moving to station 9,12
2546.2000000000003,2547.4,stopped (unknown),13
2547.5,2550.8,moving to station 9,34
2550.9,2553.7000000000003,stopped (unknown),29
2553.8,2554.2000000000003,moving to station 9,5
2554.3,2556.1000000000004,stopped (unknown),19
2556.2000000000003,2556.4,moving to station 9,3
2556.5,2557.1000000000004,stopped (unknown),7
2557.2000000000003,2558.0,moving to station 9,9
2558.1000000000004,2559.8,stopped (unknown),18
2559.9,2560.5,moving to station 9,7
2560.6000000000004,2562.0,stopped (unknown),15
2562.1000000000004,2562.1000000000004,moving to station 9,1
2562.2000000000003,2563.2000000000003,stopped (unknown),11
2563.3,2568.1000000000004,moving to station 9,49
2568.2000000000003,2570.0,stopped (unknown),19
2570.1000000000004,2574.9,moving to station 9,49
2575.0,2576.3,stopped (unknown),14
2576.4,2578.2000000000003,moving to station 9,19
2578.3,2578.8,stopped (unknown),6
2578.9,2580.8,moving to station 9,20
2580.9,2581.4,stopped (unknown),6
2581.5,2583.1000000000004,moving to station 9,17
2583.2000000000003,2584.9,stopped (unknown),18
2585.0,2586.0,moving to station 9,11
2586.1000000000004,2587.8,stopped (unknown),18
2587.9,2588.3,moving to station 9,5
2588.4,2588.4,stopped at station 9,1
2588.5,2589.0,moving to station 3,6
2589.1000000000004,2590.1000000000004,stopped (unknown),11
2590.2000000000003,2590.9,moving to station 3,8
2591.0,2592.5,stopped (unknown),16
2592.6000000000004,2592.8,moving to station 3,3
2592.9,2594.2000000000003,stopped (unknown),14
2594.3,2594.9,moving to station 3,7
2595.0,2596.6000000000004,stopped (unknown),17
2596.7000000000003,2597.1000000000004,moving to station 3,5
2597.2000000000003,2598.1000000000004,stopped (unknown),10
2598.2000000000003,2598.3,moving to station 3,2
2598.4,2599.6000000000004,stopped (unknown),13
2599.7000000000003,2605.9,moving to station 3,63
2606.0,2607.2000000000003,stopped (unknown),13
2607.3,2611.0,moving to station 3,38
2611.1000000000004,2611.9,stopped (unknown),9
2612.0,2614.1000000000004,moving to station 3,22
2614.2000000000003,2614.9,stopped (unknown),8
2615.0,2615.8,moving to station 3,9
2615.9,2617.7000000000003,stopped (unknown),19
2617.8,2619.5,moving to station 3,18
2619.6000000000004,2621.1000000000004,stopped (unknown),16
2621.2000000000003,2623.4,moving to station 3,23
2623.5,2624.1000000000004,stopped (unknown),7
2624.2000000000003,2627.9,moving to station 3,38
2628.0,2628.5,stopped (unknown),6
2628.6000000000004,2630.1000000000004,moving to station 3,16
2630.2000000000003,2630.7000000000003,stopped (unknown),6
2630.8,2631.5,moving to station 3,8
2631.6000000000004,2632.1000000000004,stopped (unknown),6
2632.2000000000003,2634.7000000000003,moving to station 3,26
2634.8,2636.0,stopped (unknown),13
2636.1000000000004,2637.1000000000004,moving to station 3,11
2637.2000000000003,2637.2000000000003,stopped at station 3,1
2637.3,2638.9,moving to station 2,17
2639.0,2639.9,stopped (unknown),10
2640.0,2640.9,moving to station 2,10
2641.0,2642.8,stopped (unknown),19
2642.9,2642.9,moving to station 2,1
2643.0,2643.8,stopped (unknown),9
2643.9,2644.1000000000004,moving to station 2,3
2644.2000000000003,2645.6000000000004,stopped (unknown),15
2645.7000000000003,2646.2000000000003,moving to station 2,6
2646.3,2647.5,stopped (unknown),13
2647.6000000000004,2647.7000000000003,moving to station 2,2
2647.8,2649.1000000000004,stopped (unknown),14
2649.2000000000003,2649.8,moving to station 2,7
2649.9,2651.8,stopped (unknown),20
2651.9,2651.9,moving to station 2,1
2652.0,2653.0,stopped (unknown),11
2653.1000000000004,2656.7000000000003,moving to station 2,37
2656.8,2657.4,stopped (unknown),7
2657.5,2657.5,moving to station 2,1
2657.6000000000004,2659.0,stopped (unknown),15
2659.1000000000004,2665.0,moving to station 2,60
2665.1000000000004,2665.6000000000004,stopped (unknown),6
2665.7000000000003,2665.7000000000003,moving to station 2,1
2665.8,2668.9,stopped (unknown),32
2669.0,2671.4,moving to station 2,25
2671.5,2672.2000000000003,stopped (unknown),8
2672.3,2673.1000000000004,moving to station 2,9
2673.2000000000003,2674.4,stopped (unknown),13
2674.5,2679.5,moving to station 2,51
2679.6000000000004,2680.5,stopped (unknown),10
2680.6000000000004,2683.4,moving to station 2,29
2683.5,2685.1000000000004,stopped (unknown),17
2685.2000000000003,2685.2000000000003,moving to station 2,1
2685.3,2686.9,stopped (unknown),17
2687.0,2687.2000000000003,moving to station 2,3
2687.3,2688.0,stopped (unknown),8
2688.1000000000004,2688.1000000000004,moving to station 2,1
2688.2000000000003,2689.3,stopped (unknown),12
2689.4,2690.5,moving to station 2,12
2690.6000000000004,2691.2000000000003,stopped (unknown),7
2691.3,2693.1000000000004,moving to station 2,19
2693.2000000000003,2695.0,stopped (unknown),19
2695.1000000000004,2697.3,moving to station 2,23
2697.4,2699.2000000000003,stopped (unknown),19
2699.3,2699.8,moving to station 2,6
2699.9,2701.7000000000003,stopped (unknown),19
2701.8,2702.1000000000004,moving to station 2,4
2702.2000000000003,2705.4,stopped (unknown),33
2705.5,2708.3,moving to station 2,29
2708.4,2709.0,stopped (unknown),7
2709.1000000000004,2710.8,moving to station 2,18
2710.9,2711.4,stopped (unknown),6
2711.5,2715.1000000000004,moving to station 2,37
2715.2000000000003,2716.0,stopped (unknown),9
2716.1000000000004,2717.7000000000003,moving to station 2,17
2717.8,2718.5,stopped (unknown),8
2718.6000000000004,2719.3,moving to station 2,8
2719.4,2721.0,stopped (unknown),17
2721.1000000000004,2721.3,moving to station 2,3
2721.4,2723.1000000000004,stopped (unknown),18
2723.2000000000003,2724.2000000000003,moving to station 2,11
2724.3,2725.7000000000003,stopped (unknown),15
2725.8,2726.0,moving to station 2,3
2726.1000000000004,2727.3,stopped (unknown),13
2727.4,2728.6000000000004,moving to station 2,13
2728.7000000000003,2730.0,stopped (unknown),14
2730.1000000000004,2730.1000000000004,moving to station 2,1
2730.2000000000003,2734.2000000000003,stopped (unknown),41
2734.3,2735.2000000000003,moving to station 2,10
2735.3,2736.7000000000003,stopped (unknown),15
2736.8,2738.3,moving to station 2,16
2738.4,2739.7000000000003,stopped (unknown),14
2739.8,2745.4,moving to station 2,57
2745.5,2746.4,stopped (unknown),10
2746.5,2747.8,moving to station 2,14
2747.9,2748.6000000000004,stopped (unknown),8
2748.7000000000003,2749.0,moving to station 2,4
2749.1000000000004,2750.5,stopped (unknown),15
2750.6000000000004,2751.3,moving to station 2,8
2751.4,2753.0,stopped (unknown),17
2753.1000000000004,2753.5,moving to station 2,5
2753.6000000000004,2755.0,stopped (unknown),15
2755.1000000000004,2756.2000000000003,moving to station 2,12
2756.3,2757.2000000000003,stopped (unknown),10
2757.3,2758.6000000000004,moving to station 2,14
2758.7000000000003,2761.5,stopped (unknown),29
2761.6000000000004,2761.9,moving to station 2,4
2762.0,2763.0,stopped (unknown),11
2763.1000000000004,2764.0,moving to station 2,10
2764.1000000000004,2764.8,stopped (unknown),8
2764.9,2765.2000000000003,moving to station 2,4
2765.3,2766.3,stopped (unknown),11
2766.4,2766.9,moving to station 2,6
2767.0,2767.8,stopped (unknown),9
2767.9,2769.3,moving to station 2,15
2769.4,2770.2000000000003,stopped (unknown),9
2770.3,2770.3,moving to station 2,1
2770.4,2770.4,stopped at station 2,1
2770.5,2770.5,moving to station 9,1
2770.6000000000004,2771.3,stopped (unknown),8
2771.4,2773.3,moving to station 9,20
2773.4,2774.0,stopped (unknown),7
2774.1000000000004,2774.6000000000004,moving to station 9,6
2774.7000000000003,2776.2000000000003,stopped (unknown),16
2776.3,2776.3,moving to station 9,1
2776.4,2778.1000000000004,stopped (unknown),18
2778.2000000000003,2779.3,moving to station 9,12
2779.4,2780.0,stopped (unknown),7
2780.1000000000004,2781.4,moving to station 9,14
2781.5,2783.3,stopped (unknown),19
2783.4,2783.6000000000004,moving to station 9,3
2783.7000000000003,2784.3,stopped (unknown),7
2784.4,2787.0,moving to station 9,27
2787.1000000000004,2787.8,stopped (unknown),8
2787.9,2788.6000000000004,moving to station 9,8
2788.7000000000003,2789.9,stopped (unknown),13
2790.0,2790.7000000000003,moving to station 9,8
2790.8,2791.5,stopped (unknown),8
2791.6000000000004,2793.5,moving to station 9,20
2793.6000000000004,2796.4,stopped (unknown),29
2796.5,2797.8,moving to station 9,14
2797.9,2799.4,stopped (unknown),16
2799.5,2800.1000000000004,moving to station 9,7
2800.2000000000003,2801.2000000000003,stopped (unknown),11
2801.3,2804.2000000000003,moving to station 9,30
2804.3,2805.2000000000003,stopped (unknown),10
2805.3,2806.1000000000004,moving to station 9,9
2806.2000000000003,2808.0,stopped (unknown),19
2808.1000000000004,2808.2000000000003,moving to station 9,2
2808.3,2809.0,stopped (unknown),8
2809.1000000000004,2809.2000000000003,moving to station 9,2
2809.3,2811.0,stopped (unknown),18
2811.1000000000004,2812.0,moving to station 9,10
2812.1000000000004,2813.4,stopped (unknown),14
2813.5,2813.7000000000003,moving to station 9,3
2813.8,2815.7000000000003,stopped (unknown),20
2815.8,2818.3,moving to station 9,26
2818.4,2819.8,stopped (unknown),15
2819.9,2820.6000000000004,moving to station 9,8
2820.7000000000003,2821.3,stopped (unknown),7
2821.4,2822.4,moving to station 9,11
2822.5,2823.8,stopped (unknown),14
2823.9,2824.2000000000003,moving to station 9,4
2824.3,2825.3,stopped (unknown),11
2825.4,2828.7000000000003,moving to station 9,34
2828.8,2829.3,stopped (unknown),6
2829.4,2830.1000000000004,moving to station 9,8
2830.2000000000003,2831.2000000000003,stopped (unknown),11
2831.3,2831.4,moving to station 9,2
2831.5,2832.8,stopped (unknown),14
2832.9,2833.8,moving to station 9,10
2833.9,2835.2000000000003,stopped (unknown),14
2835.3,2839.2000000000003,moving to station 9,40
2839.3,2839.8,stopped (unknown),6
2839.9,2840.2000000000003,moving to station 9,4
2840.3,2841.3,stopped (unknown),11
2841.4,2841.4,moving to station 9,1
2841.5,2842.5,stopped (unknown),11
2842.6000000000004,2843.3,moving to station 9,8
2843.4,2845.2000000000003,stopped (unknown),19
2845.3,2845.8,moving to station 9,6
2845.9,2847.1000000000004,stopped (unknown),13
2847.2000000000003,2848.0,moving to station 9,9
2848.1000000000004,2848.1000000000004,stopped at station 9,1
2848.2000000000003,2851.4,moving to station 5,33
2851.5,2852.4,stopped (unknown),10
2852.5,2857.6000000000004,moving to station 5,52
2857.7000000000003,2859.4,stopped (unknown),18
2859.5,2863.1000000000004,moving to station 5,37
2863.2000000000003,2864.0,stopped (unknown),9
2864.1000000000004,2869.9,moving to station 5,59
2870.0,2871.1000000000004,stopped (unknown),12
2871.2000000000003,2876.2000000000003,moving to station 5,51
2876.3,2878.1000000000004,stopped (unknown),19
2878.2000000000003,2884.0,moving to station 5,59
2884.1000000000004,2885.6000000000004,stopped (unknown),16
2885.7000000000003,2886.8,moving to station 5,12
2886.9,2888.8,stopped (unknown),20
2888.9,2891.3,moving to station 5,25
2891.4,2893.3,stopped (unknown),20
2893.4,2893.8,moving to station 5,5
2893.9,2894.8,stopped (unknown),10
2894.9,2897.1000000000004,moving to station 5,23
2897.2000000000003,2897.7000000000003,stopped (unknown),6
2897.8,2900.1000000000004,moving to station 5,24
2900.2000000000003,2901.5,stopped (unknown),14
2901.6000000000004,2902.6000000000004,moving to station 5,11
2902.7000000000003,2904.1000000000004,stopped (unknown),15
2904.2000000000003,2904.5,moving to station 5,4
2904.6000000000004,2904.6000000000004,stopped at station 5,1
2904.7000000000003,2905.2000000000003,moving to station 8,6
2905.3,2907.2000000000003,stopped (unknown),20
2907.3,2909.1000000000004,moving to station 8,19
2909.2000000000003,2909.9,stopped (unknown),8
2910.0,2910.6000000000004,moving to station 8,7
2910.7000000000003,2912.3,stopped (unknown),17
2912.4,2912.5,moving to station 8,2
2912.6000000000004,2914.4,stopped (unknown),19
2914.5,2914.6000000000004,moving to station 8,2
2914.7000000000003,2915.7000000000003,stopped (unknown),11
2915.8,2916.0,moving to station 8,3
2916.1000000000004,2917.6000000000004,stopped (unknown),16
2917.7000000000003,2918.8,moving to station 8,12
2918.9,2919.8,stopped (unknown),10
2919.9,2922.5,moving to station 8,27
2922.6000000000004,2923.9,stopped (unknown),14
2924.0,2925.6000000000004,moving to station 8,17
2925.7000000000003,2927.5,stopped (unknown),19
2927.6000000000004,2927.7000000000003,moving to station 8,2
2927.8,2931.3,stopped (unknown),36
2931.4,2932.9,moving to station 8,16
2933.0,2936.7000000000003,stopped (unknown),38
2936.8,2937.9,moving to station 8,12
2938.0,2938.6000000000004,stopped (unknown),7
2938.7000000000003,2942.1000000000004,moving to station 8,35
2942.2000000000003,2944.2000000000003,stopped (unknown),21
2944.3,2946.4,moving to station 6,22
2946.5,2947.8,stopped (unknown),14
2947.9,2948.2000000000003,moving to station 6,4
2948.3,2949.4,stopped (unknown),12
2949.5,2950.2000000000003,moving to station 6,8
2950.3,2951.7000000000003,stopped (unknown),15
2951.8,2951.8,moving to station 6,1
2951.9,2953.7000000000003,stopped (unknown),19
2953.8,2959.3,moving to station 6,56
2959.4,2960.3,stopped (unknown),10
2960.4,2960.5,moving to station 6,2
2960.6000000000004,2962.7000000000003,stopped (unknown),22
2962.8,2963.6000000000004,moving to station 6,9
2963.7000000000003,2964.7000000000003,stopped (unknown),11
2964.8,2974.3,moving to station 6,96
2974.4,2975.9,stopped (unknown),16
2976.0,2976.2000000000003,moving to station 6,3
2976.3,2977.9,stopped (unknown),17
2978.0,2978.8,moving to station 6,9
2978.9,2980.6000000000004,stopped (unknown),18
2980.7000000000003,2982.5,moving to station 6,19
2982.6000000000004,2983.2000000000003,stopped (unknown),7
2983.3,2986.9,moving to station 6,37
2987.0,2987.6000000000004,stopped (unknown),7
2987.7000000000003,2988.1000000000004,moving to station 6,5
2988.2000000000003,2988.9,stopped (unknown),8
2989.0,2990.2000000000003,moving to station 6,13
2990.3,2990.8,stopped (unknown),6
2990.9,2991.4,moving to station 6,6
2991.5,2992.4,stopped (unknown),10
2992.5,2995.0,moving to station 6,26
2995.1000000000004,2996.4,stopped (unknown),14
2996.5,2998.1000000000004,moving to station 6,17
2998.2000000000003,2999.0,stopped (unknown),9
2999.1000000000004,3002.3,moving to station 6,33
3002.4,3003.9,stopped (unknown),16
3004.0,3004.0,moving to station 6,1
