start_time,end_time,num_points
1796.5,1797.9,15
1798.0,1806.9,90
1807.0,1808.4,15
1808.5,1809.4,10
1809.5,1810.4,10
1810.5,1813.9,35
1814.0,1814.4,5
1814.5,1816.4,20
1816.5,1817.9,15
1818.0,1819.4,15
1819.5,1820.9,15
1821.0,1821.4,5
1821.5,1822.9,15
1823.0,1823.4,5
1823.5,1824.4,10
1824.5,1834.9,105
1835.0,1836.4,15
1836.5,1836.9,5
1837.0,1838.4,15
1838.5,1839.9,15
1840.0,1840.4,5
1840.5,1843.9,35
1844.0,1845.4,15
1845.5,1852.4,70
1852.5,1853.4,10
1853.5,1853.9,5
1854.0,1854.9,10
1855.0,1859.4,45
1859.5,1860.4,10
1860.5,1860.9,5
1861.0,1861.4,5
1861.5,1862.4,10
1862.5,1862.9,5
1863.0,1866.9,40
1867.0,1867.4,5
1867.5,1867.9,5
1868.0,1869.4,15
1869.5,1869.9,5
1870.0,1870.9,10
1871.0,1873.4,25
1873.5,1874.9,15
1875.0,1876.9,20
1877.0,1877.4,5
1877.5,1879.4,20
1879.5,1880.9,15
1881.0,1882.4,15
1882.5,1882.9,5
1883.0,1887.4,45
1887.5,1887.9,5
1888.0,1890.9,30
1891.0,1891.9,10
1892.0,1894.9,30
1895.0,1896.4,15
1896.5,1896.9,5
1897.0,1897.9,10
1898.0,1899.4,15
1899.5,1900.4,10
1900.5,1906.4,60
1906.5,1907.9,15
1908.0,1909.4,15
1909.5,1910.4,10
1910.5,1911.4,10
1911.5,1911.9,5
1912.0,1915.9,40
1916.0,1916.9,10
1917.0,1917.9,10
1918.0,1918.9,10
1919.0,1919.4,5
1919.5,1920.9,15
1921.0,1921.9,10
1922.0,1922.4,5
1922.5,1924.9,25
1925.0,1926.9,20
1927.0,1928.9,20
1929.0,1929.9,10
1930.0,1930.4,5
1930.5,1931.9,15
1932.0,1932.9,10
1933.0,1933.9,10
1934.0,1934.9,10
1935.0,1935.9,10
1936.0,1936.9,10
1937.0,1937.9,10
1938.0,1938.4,5
1938.5,1938.9,5
1939.0,1939.9,10
1940.0,1941.4,15
1941.5,1945.9,45
1946.0,1947.4,15
1947.5,1949.4,20
1949.5,1955.4,60
1955.5,1955.9,5
1956.0,1958.9,30
1959.0,1959.4,5
1959.5,1960.9,15
1961.0,1962.4,15
1962.5,1963.9,15
1964.0,1964.9,10
1965.0,1965.9,10
1966.0,1966.4,5
1966.5,1968.4,20
1968.5,1969.4,10
1969.5,1971.4,20
1971.5,1971.9,5
1972.0,1973.9,20
1974.0,1974.4,5
1974.5,1974.9,5
1975.0,1975.4,5
1975.5,1975.9,5
1976.0,1976.4,5
1976.5,1976.9,5
1977.0,1977.4,5
1977.5,1978.9,15
1979.0,1981.9,30
1982.0,1982.4,5
1982.5,1982.9,5
1983.0,1983.4,5
1983.5,1983.9,5
1984.0,1984.4,5
1984.5,1985.9,15
1986.0,1986.9,10
1987.0,1988.4,15
1988.5,1988.9,5
1989.0,1992.9,40
1993.0,1993.9,10
1994.0,1994.9,10
1995.0,1995.4,5
1995.5,1997.4,20
1997.5,1997.9,5
1998.0,1999.4,15
1999.5,1999.9,5
2000.0,2003.4,35
2003.5,2004.9,15
2005.0,2005.4,5
2005.5,2007.4,20
2007.5,2008.4,10
2008.5,2008.9,5
2009.0,2009.9,10
2010.0,2010.9,10
2011.0,2012.9,20
2013.0,2013.9,10
2014.0,2015.9,20
2016.0,2017.4,15
2017.5,2018.9,15
2019.0,2019.4,5
2019.5,2020.4,10
2020.5,2021.4,10
2021.5,2023.4,20
2023.5,2024.4,10
2024.5,2026.4,20
2026.5,2026.9,5
2027.0,2029.4,25
2029.5,2029.9,5
2030.0,2030.9,10
2031.0,2032.4,15
2032.5,2033.9,15
2034.0,2035.4,15
2035.5,2037.4,20
2037.5,2037.9,5
2038.0,2038.9,10
2039.0,2039.4,5
2039.5,2039.9,5
2040.0,2040.4,5
2040.5,2042.9,25
2043.0,2043.4,5
2043.5,2045.4,20
2045.5,2046.9,15
2047.0,2047.9,10
2048.0,2048.9,10
2049.0,2049.4,5
2049.5,2050.4,10
2050.5,2050.9,5
2051.0,2051.9,10
2052.0,2052.4,5
2052.5,2053.4,10
2053.5,2056.4,30
2056.5,2058.9,25
2059.0,2059.9,10
2060.0,2063.9,40
2064.0,2064.9,10
2065.0,2072.4,75
2072.5,2072.9,5
2073.0,2076.9,40
2077.0,2078.4,15
2078.5,2081.9,35
2082.0,2083.4,15
2083.5,2084.9,15
2085.0,2085.4,5
2085.5,2093.9,85
2094.0,2094.9,10
2095.0,2095.9,10
2096.0,2096.9,10
2097.0,2100.4,35
2100.5,2101.4,10
2101.5,2101.9,5
2102.0,2102.4,5
2102.5,2102.9,5
2103.0,2103.4,5
2103.5,2103.9,5
2104.0,2104.4,5
2104.5,2106.4,20
2106.5,2107.9,15
2108.0,2108.9,10
2109.0,2112.4,35
2112.5,2113.4,10
2113.5,2114.4,10
2114.5,2114.9,5
2115.0,2116.4,15
2116.5,2117.4,10
2117.5,2118.4,10
2118.5,2121.4,30
2121.5,2122.9,15
2123.0,2123.4,5
2123.5,2123.9,5
2124.0,2125.4,15
2125.5,2125.9,5
2126.0,2126.9,10
2127.0,2127.9,10
2128.0,2129.4,15
2129.5,2132.4,30
2132.5,2133.9,15
2134.0,2136.4,25
2136.5,2136.9,5
2137.0,2140.4,35
2140.5,2141.4,10
2141.5,2144.9,35
2145.0,2146.4,15
2146.5,2147.4,10
2147.5,2148.4,10
2148.5,2149.4,10
2149.5,2150.9,15
2151.0,2151.9,10
2152.0,2152.4,5
2152.5,2153.4,10
2153.5,2153.9,5
2154.0,2154.9,10
2155.0,2155.9,10
2156.0,2156.9,10
2157.0,2157.4,5
2157.5,2157.9,5
2158.0,2159.4,15
2159.5,2165.4,60
2165.5,2166.4,10
2166.5,2169.9,35
2170.0,2170.4,5
2170.5,2171.9,15
2172.0,2172.9,10
2173.0,2174.4,15
2174.5,2174.9,5
2175.0,2175.4,5
2175.5,2176.9,15
2177.0,2177.9,10
2178.0,2178.9,10
2179.0,2181.9,30
2182.0,2183.9,20
2184.0,2184.4,5
2184.5,2185.4,10
2185.5,2186.4,10
2186.5,2187.9,15
2188.0,2188.4,5
2188.5,2188.9,5
2189.0,2190.9,20
2191.0,2191.9,10
2192.0,2192.9,10
2193.0,2194.4,15
2194.5,2195.9,15
2196.0,2196.4,5
2196.5,2196.9,5
2197.0,2197.9,10
2198.0,2199.4,15
2199.5,2200.4,10
2200.5,2200.9,5
2201.0,2201.4,5
2201.5,2206.9,55
2207.0,2209.9,30
2210.0,2212.4,25
2212.5,2212.9,5
2213.0,2217.9,50
2218.0,2218.4,5
2218.5,2219.4,10
2219.5,2220.4,10
2220.5,2221.4,10
2221.5,2221.9,5
2222.0,2222.9,10
2223.0,2223.9,10
2224.0,2224.4,5
2224.5,2225.4,10
2225.5,2228.9,35
2229.0,2229.9,10
2230.0,2230.9,10
2231.0,2231.4,5
2231.5,2232.9,15
2233.0,2233.4,5
2233.5,2233.9,5
2234.0,2236.4,25
2236.5,2237.4,10
2237.5,2238.4,10
2238.5,2238.9,5
2239.0,2239.9,10
2240.0,2241.4,15
2241.5,2244.4,30
2244.5,2244.9,5
2245.0,2245.4,5
2245.5,2248.4,30
2248.5,2248.9,5
2249.0,2249.4,5
2249.5,2250.4,10
2250.5,2251.4,10
2251.5,2253.4,20
2253.5,2254.4,10
2254.5,2264.4,100
2264.5,2265.4,10
2265.5,2269.4,40
2269.5,2269.9,5
2270.0,2273.9,40
2274.0,2274.9,10
2275.0,2277.9,30
2278.0,2278.9,10
2279.0,2279.4,5
2279.5,2282.9,35
2283.0,2286.9,40
2287.0,2288.4,15
2288.5,2289.9,15
2290.0,2291.4,15
2291.5,2292.9,15
2293.0,2294.9,20
2295.0,2295.9,10
2296.0,2300.4,45
2300.5,2301.9,15
2302.0,2302.9,10
2303.0,2303.9,10
2304.0,2305.9,20
2306.0,2306.9,10
2307.0,2307.4,5
2307.5,2307.9,5
2308.0,2308.4,5
2308.5,2308.9,5
2309.0,2309.4,5
2309.5,2311.4,20
2311.5,2311.9,5
2312.0,2316.4,45
2316.5,2316.9,5
2317.0,2321.4,45
2321.5,2321.9,5
2322.0,2322.9,10
2323.0,2323.9,10
2324.0,2324.4,5
2324.5,2324.9,5
2325.0,2326.4,15
2326.5,2330.4,40
2330.5,2331.4,10
2331.5,2332.4,10
2332.5,2332.9,5
2333.0,2335.4,25
2335.5,2336.9,15
2337.0,2337.9,10
2338.0,2338.4,5
2338.5,2339.4,10
2339.5,2339.9,5
2340.0,2342.4,25
2342.5,2343.4,10
2343.5,2344.9,15
2345.0,2346.9,20
2347.0,2348.9,20
2349.0,2350.4,15
2350.5,2352.4,20
2352.5,2353.9,15
2354.0,2355.4,15
2355.5,2356.4,10
2356.5,2357.9,15
2358.0,2358.9,10
2359.0,2359.9,10
2360.0,2361.4,15
2361.5,2363.4,20
2363.5,2363.9,5
2364.0,2370.9,70
2371.0,2371.4,5
2371.5,2377.4,60
2377.5,2378.4,10
2378.5,2380.9,25
2381.0,2382.4,15
2382.5,2383.4,10
2383.5,2384.9,15
2385.0,2385.9,10
2386.0,2386.9,10
2387.0,2394.9,80
2395.0,2400.9,60
2401.0,2401.4,5
2401.5,2402.9,15
2403.0,2404.4,15
2404.5,2404.9,5
2405.0,2405.9,10
2406.0,2407.4,15
2407.5,2409.9,25
2410.0,2410.9,10
2411.0,2412.9,20
2413.0,2413.9,10
2414.0,2417.4,35
2417.5,2418.9,15
2419.0,2425.4,65
2425.5,2426.9,15
2427.0,2427.4,5
2427.5,2428.4,10
2428.5,2430.9,25
2431.0,2431.9,10
2432.0,2434.4,25
2434.5,2435.4,10
2435.5,2435.9,5
2436.0,2436.4,5
2436.5,2438.4,20
2438.5,2439.4,10
2439.5,2442.4,30
2442.5,2442.9,5
2443.0,2444.4,15
2444.5,2445.4,10
2445.5,2446.4,10
2446.5,2446.9,5
2447.0,2447.9,10
2448.0,2449.4,15
2449.5,2452.4,30
2452.5,2453.4,10
2453.5,2455.9,25
2456.0,2457.4,15
2457.5,2458.4,10
2458.5,2459.9,15
2460.0,2460.9,10
2461.0,2462.4,15
2462.5,2463.4,10
2463.5,2464.9,15
2465.0,2465.9,10
2466.0,2466.9,10
2467.0,2469.9,30
2470.0,2470.9,10
2471.0,2471.9,10
2472.0,2472.4,5
2472.5,2473.4,10
2473.5,2473.9,5
2474.0,2476.4,25
2476.5,2476.9,5
2477.0,2480.4,35
2480.5,2480.9,5
2481.0,2483.9,30
2484.0,2485.4,15
2485.5,2488.4,30
2488.5,2489.4,10
2489.5,2489.9,5
2490.0,2490.4,5
2490.5,2492.4,20
2492.5,2493.9,15
2494.0,2496.9,30
2497.0,2499.4,25
2499.5,2499.9,5
2500.0,2500.9,10
2501.0,2501.4,5
2501.5,2501.9,5
2502.0,2502.9,10
2503.0,2504.4,15
2504.5,2505.9,15
2506.0,2514.4,85
2514.5,2515.9,15
2516.0,2526.9,110
2527.0,2527.4,5
2527.5,2527.9,5
2528.0,2528.4,5
2528.5,2530.9,25
2531.0,2532.4,15
2532.5,2535.9,35
2536.0,2536.9,10
2537.0,2537.9,10
2538.0,2539.4,15
2539.5,2539.9,5
2540.0,2540.9,10
2541.0,2544.9,40
2545.0,2545.4,5
2545.5,2547.9,25
2548.0,2549.4,15
2549.5,2550.4,10
2550.5,2551.9,15
2552.0,2552.4,5
2552.5,2552.9,5
2553.0,2553.4,5
2553.5,2554.9,15
2555.0,2556.4,15
2556.5,2557.4,10
2557.5,2559.4,20
2559.5,2561.4,20
2561.5,2563.4,20
2563.5,2565.9,25
2566.0,2566.9,10
2567.0,2567.9,10
2568.0,2568.9,10
2569.0,2569.4,5
2569.5,2572.4,30
2572.5,2574.9,25
2575.0,2575.4,5
2575.5,2577.4,20
2577.5,2578.9,15
2579.0,2580.4,15
2580.5,2580.9,5
2581.0,2585.9,50
2586.0,2586.4,5
2586.5,2595.9,95
2596.0,2596.4,5
2596.5,2598.9,25
2599.0,2603.4,45
2603.5,2604.9,15
2605.0,2605.9,10
2606.0,2606.4,5
2606.5,2606.9,5
2607.0,2607.9,10
2608.0,2609.4,15
2609.5,2610.9,15
2611.0,2612.9,20
2613.0,2614.4,15
2614.5,2615.9,15
2616.0,2616.4,5
2616.5,2617.4,10
2617.5,2618.4,10
2618.5,2618.9,5
2619.0,2621.9,30
2622.0,2622.9,10
2623.0,2623.9,10
2624.0,2624.9,10
2625.0,2626.4,15
2626.5,2626.9,5
2627.0,2628.4,15
2628.5,2628.9,5
2629.0,2637.4,85
2637.5,2638.4,10
2638.5,2638.9,5
2639.0,2640.4,15
2640.5,2642.4,20
2642.5,2643.9,15
2644.0,2645.4,15
2645.5,2645.9,5
2646.0,2647.4,15
2647.5,2647.9,5
2648.0,2648.9,10
2649.0,2649.4,5
2649.5,2651.9,25
2652.0,2652.4,5
2652.5,2655.4,30
2655.5,2655.9,5
2656.0,2658.9,30
2659.0,2659.9,10
2660.0,2660.9,10
2661.0,2661.9,10
2662.0,2664.4,25
2664.5,2665.4,10
2665.5,2668.4,30
2668.5,2669.4,10
2669.5,2671.4,20
2671.5,2672.4,10
2672.5,2673.9,15
2674.0,2674.4,5
2674.5,2674.9,5
2675.0,2675.4,5
2675.5,2676.9,15
2677.0,2677.4,5
2677.5,2679.9,25
2680.0,2680.4,5
2680.5,2681.9,15
2682.0,2682.4,5
2682.5,2683.9,15
2684.0,2685.4,15
2685.5,2685.9,5
2686.0,2686.4,5
2686.5,2687.4,10
2687.5,2688.4,10
2688.5,2689.9,15
2690.0,2690.4,5
2690.5,2691.4,10
2691.5,2691.9,5
2692.0,2695.9,40
2696.0,2696.4,5
2696.5,2699.4,30
2699.5,2699.9,5
2700.0,2702.9,30
2703.0,2703.9,10
2704.0,2704.4,5
2704.5,2704.9,5
2705.0,2706.4,15
2706.5,2706.9,5
2707.0,2708.4,15
2708.5,2709.4,10
2709.5,2710.4,10
2710.5,2710.9,5
2711.0,2712.4,15
2712.5,2714.4,20
2714.5,2714.9,5
2715.0,2716.9,20
2717.0,2717.9,10
2718.0,2719.9,20
2720.0,2721.4,15
2721.5,2722.4,10
2722.5,2722.9,5
2723.0,2724.4,15
2724.5,2724.9,5
2725.0,2725.9,10
2726.0,2726.9,10
2727.0,2727.4,5
2727.5,2727.9,5
2728.0,2728.4,5
2728.5,2728.9,5
2729.0,2729.4,5
2729.5,2729.9,5
2730.0,2730.9,10
2731.0,2731.9,10
2732.0,2735.9,40
2736.0,2737.4,15
2737.5,2738.9,15
2739.0,2739.4,5
2739.5,2739.9,5
2740.0,2742.4,25
2742.5,2743.4,10
2743.5,2743.9,5
2744.0,2744.4,5
2744.5,2744.9,5
2745.0,2746.9,20
2747.0,2747.4,5
2747.5,2750.4,30
2750.5,2752.4,20
2752.5,2753.4,10
2753.5,2753.9,5
2754.0,2755.4,15
2755.5,2756.4,10
2756.5,2757.9,15
2758.0,2758.4,5
2758.5,2761.4,30
2761.5,2762.9,15
2763.0,2763.9,10
2764.0,2765.4,15
2765.5,2765.9,5
2766.0,2767.4,15
2767.5,2767.9,5
2768.0,2768.4,5
2768.5,2768.9,5
2769.0,2774.4,55
2774.5,2775.4,10
2775.5,2775.9,5
2776.0,2777.4,15
2777.5,2779.4,20
2779.5,2780.9,15
2781.0,2781.9,10
2782.0,2782.4,5
2782.5,2783.9,15
2784.0,2784.9,10
2785.0,2785.4,5
2785.5,2786.9,15
2787.0,2788.9,20
2789.0,2790.4,15
2790.5,2792.9,25
2793.0,2793.9,10
2794.0,2801.9,80
2802.0,2802.4,5
2802.5,2803.4,10
2803.5,2804.9,15
2805.0,2805.4,5
2805.5,2805.9,5
2806.0,2806.9,10
2807.0,2807.9,10
2808.0,2813.9,60
2814.0,2814.4,5
2814.5,2815.9,15
2816.0,2818.4,25
2818.5,2819.9,15
2820.0,2820.4,5
2820.5,2821.9,15
2822.0,2823.4,15
2823.5,2824.4,10
2824.5,2825.9,15
2826.0,2826.9,10
2827.0,2827.9,10
2828.0,2828.4,5
2828.5,2828.9,5
2829.0,2830.4,15
2830.5,2831.9,15
2832.0,2834.9,30
2835.0,2835.9,10
2836.0,2836.4,5
2836.5,2838.4,20
2838.5,2838.9,5
2839.0,2840.9,20
2841.0,2841.9,10
2842.0,2843.4,15
2843.5,2844.4,10
2844.5,2845.4,10
2845.5,2846.9,15
2847.0,2847.4,5
2847.5,2847.9,5
2848.0,2848.9,10
2849.0,2850.4,15
2850.5,2851.4,10
2851.5,2852.9,15
2853.0,2853.4,5
2853.5,2853.9,5
2854.0,2854.9,10
2855.0,2855.4,5
2855.5,2855.9,5
2856.0,2860.4,45
2860.5,2860.9,5
2861.0,2861.4,5
2861.5,2863.9,25
2864.0,2865.4,15
2865.5,2865.9,5
2866.0,2866.4,5
2866.5,2867.4,10
2867.5,2868.9,15
2869.0,2869.4,5
2869.5,2870.4,10
2870.5,2873.9,35
2874.0,2875.4,15
2875.5,2875.9,5
2876.0,2878.9,30
2879.0,2879.4,5
2879.5,2879.9,5
2880.0,2880.4,5
2880.5,2880.9,5
2881.0,2885.4,45
2885.5,2885.9,5
2886.0,2889.9,40
2890.0,2890.4,5
2890.5,2890.9,5
2891.0,2891.9,10
2892.0,2894.4,25
2894.5,2895.9,15
2896.0,2896.4,5
2896.5,2897.4,10
2897.5,2898.9,15
2899.0,2900.4,15
2900.5,2900.9,5
2901.0,2902.4,15
2902.5,2904.9,25
2905.0,2905.4,5
2905.5,2907.4,20
2907.5,2907.9,5
2908.0,2909.4,15
2909.5,2910.4,10
2910.5,2911.4,10
2911.5,2911.9,5
2912.0,2912.4,5
2912.5,2913.9,15
2914.0,2915.9,20
2916.0,2917.4,15
2917.5,2924.4,70
2924.5,2925.9,15
2926.0,2931.9,60
2932.0,2933.4,15
2933.5,2937.4,40
2937.5,2937.9,5
2938.0,2939.4,15
2939.5,2940.4,10
2940.5,2947.4,70
2947.5,2947.9,5
2948.0,2948.4,5
2948.5,2948.9,5
2949.0,2952.4,35
2952.5,2953.4,10
2953.5,2957.4,40
2957.5,2958.4,10
2958.5,2960.4,20
2960.5,2961.4,10
2961.5,2963.9,25
2964.0,2964.4,5
2964.5,2967.4,30
2967.5,2968.4,10
2968.5,2968.9,5
2969.0,2970.4,15
2970.5,2971.4,10
2971.5,2971.9,5
2972.0,2972.9,10
2973.0,2973.9,10
2974.0,2974.4,5
2974.5,2974.9,5
2975.0,2975.4,5
2975.5,2977.4,20
2977.5,2978.4,10
2978.5,2978.9,5
2979.0,2979.4,5
2979.5,2980.9,15
2981.0,2981.9,10
2982.0,2984.9,30
2985.0,2985.9,10
2986.0,2986.4,5
2986.5,2986.9,5
2987.0,2987.4,5
2987.5,2988.9,15
2989.0,2990.4,15
2990.5,2991.9,15
2992.0,2992.4,5
2992.5,2998.9,65
2999.0,2999.4,5
2999.5,3000.4,10
3000.5,3001.4,10
3001.5,3007.4,60
3007.5,3008.4,10
3008.5,3009.4,10
3009.5,3010.4,10
3010.5,3013.4,30
3013.5,3013.9,5
3014.0,3016.9,30
3017.0,3018.4,15
3018.5,3018.9,5
3019.0,3020.4,15
3020.5,3020.9,5
3021.0,3023.4,25
3023.5,3024.4,10
3024.5,3024.9,5
3025.0,3026.4,15
3026.5,3027.4,10
3027.5,3028.4,10
3028.5,3029.4,10
3029.5,3029.9,5
3030.0,3030.9,10
3031.0,3031.9,10
3032.0,3033.9,20
3034.0,3037.4,35
3037.5,3038.9,15
3039.0,3044.9,60
3045.0,3045.4,5
3045.5,3045.9,5
3046.0,3047.4,15
3047.5,3047.9,5
3048.0,3048.4,5
3048.5,3050.4,20
3050.5,3050.9,5
3051.0,3051.9,10
3052.0,3054.9,30
3055.0,3055.9,10
3056.0,3056.9,10
3057.0,3057.4,5
3057.5,3058.4,10
3058.5,3058.9,5
3059.0,3064.9,60
3065.0,3065.9,10
3066.0,3068.4,25
3068.5,3068.9,5
3069.0,3070.4,15
3070.5,3071.9,15
3072.0,3073.4,15
3073.5,3075.9,25
3076.0,3076.9,10
3077.0,3078.4,15
3078.5,3079.9,15
3080.0,3087.9,80
3088.0,3089.9,20
3090.0,3090.4,5
3090.5,3091.9,15
3092.0,3092.9,10
3093.0,3093.9,10
3094.0,3100.4,65
3100.5,3101.4,10
3101.5,3102.4,10
3102.5,3102.9,5
3103.0,3105.9,30
3106.0,3107.4,15
3107.5,3111.9,45
3112.0,3113.9,20
3114.0,3114.4,5
3114.5,3116.4,20
3116.5,3117.4,10
3117.5,3119.4,20
3119.5,3120.9,15
3121.0,3121.4,5
3121.5,3122.9,15
3123.0,3124.4,15
3124.5,3127.4,30
3127.5,3127.9,5
3128.0,3128.9,10
3129.0,3129.4,5
3129.5,3131.4,20
3131.5,3132.4,10
3132.5,3134.4,20
3134.5,3134.9,5
3135.0,3136.4,15
3136.5,3137.9,15
3138.0,3140.9,30
3141.0,3141.9,10
3142.0,3143.4,15
3143.5,3144.9,15
3145.0,3147.4,25
3147.5,3147.9,5
3148.0,3148.9,10
3149.0,3149.4,5
3149.5,3150.4,10
3150.5,3154.9,45
3155.0,3155.9,10
3156.0,3156.9,10
3157.0,3158.4,15
3158.5,3158.9,5
3159.0,3159.9,10
3160.0,3166.4,65
3166.5,3166.9,5
3167.0,3171.9,50
3172.0,3173.4,15
3173.5,3174.9,15
3175.0,3175.9,10
3176.0,3177.4,15
3177.5,3177.9,5
3178.0,3178.4,5
3178.5,3180.9,25
3181.0,3182.4,15
3182.5,3186.4,40
3186.5,3187.9,15
3188.0,3188.4,5
3188.5,3188.9,5
3189.0,3191.4,25
3191.5,3191.9,5
3192.0,3192.9,10
3193.0,3193.9,10
3194.0,3194.9,10
3195.0,3195.9,10
3196.0,3196.4,5
3196.5,3197.4,10
3197.5,3198.4,10
3198.5,3200.9,25
3201.0,3201.4,5
3201.5,3202.4,10
3202.5,3203.9,15
3204.0,3206.9,30
3207.0,3207.4,5
3207.5,3207.9,5
3208.0,3208.4,5
3208.5,3209.9,15
3210.0,3210.9,10
3211.0,3213.9,30
3214.0,3215.4,15
3215.5,3216.4,10
3216.5,3217.9,15
3218.0,3218.9,10
3219.0,3219.4,5
3219.5,3224.4,50
3224.5,3225.4,10
3225.5,3230.4,50
3230.5,3230.9,5
3231.0,3234.9,40
3235.0,3235.4,5
3235.5,3238.4,30
3238.5,3239.4,10
3239.5,3240.4,10
3240.5,3240.9,5
3241.0,3242.4,15
3242.5,3243.9,15
3244.0,3245.9,20
3246.0,3246.9,10
3247.0,3248.4,15
3248.5,3248.9,5
3249.0,3249.9,10
3250.0,3250.4,5
3250.5,3251.4,10
3251.5,3252.4,10
3252.5,3253.4,10
3253.5,3254.9,15
3255.0,3257.4,25
3257.5,3258.9,15
3259.0,3266.9,80
3267.0,3267.4,5
3267.5,3267.9,5
3268.0,3268.9,10
3269.0,3270.9,20
3271.0,3271.9,10
3272.0,3275.9,40
3276.0,3277.9,20
3278.0,3279.4,15
3279.5,3280.4,10
3280.5,3282.4,20
3282.5,3282.9,5
3283.0,3285.4,25
3285.5,3285.9,5
3286.0,3291.4,55
3291.5,3292.4,10
3292.5,3292.9,5
3293.0,3293.9,10
3294.0,3294.9,10
3295.0,3296.4,15
3296.5,3300.9,45
3301.0,3301.9,10
3302.0,3302.9,10
3303.0,3304.9,20
3305.0,3306.9,20
3307.0,3307.4,5
3307.5,3309.9,25
3310.0,3310.4,5
3310.5,3311.9,15
3312.0,3313.4,15
3313.5,3313.9,5
3314.0,3315.4,15
3315.5,3318.4,30
3318.5,3319.4,10
3319.5,3329.4,100
3329.5,3330.4,10
3330.5,3330.9,5
3331.0,3331.4,5
3331.5,3332.4,10
3332.5,3334.4,20
3334.5,3334.9,5
3335.0,3335.4,5
3335.5,3337.4,20
3337.5,3337.9,5
3338.0,3341.9,40
3342.0,3342.9,10
3343.0,3343.9,10
3344.0,3345.4,15
3345.5,3346.9,15
3347.0,3347.4,5
3347.5,3351.4,40
3351.5,3352.4,10
3352.5,3352.9,5
3353.0,3353.4,5
3353.5,3354.4,10
3354.5,3355.9,15
3356.0,3356.9,10
3357.0,3358.4,15
3358.5,3359.9,15
3360.0,3360.9,10
3361.0,3362.4,15
3362.5,3363.9,15
3364.0,3364.9,10
3365.0,3366.9,20
3367.0,3367.4,5
3367.5,3369.4,20
3369.5,3370.4,10
3370.5,3373.4,30
3373.5,3374.9,15
3375.0,3379.9,50
3380.0,3380.4,5
3380.5,3380.9,5
3381.0,3382.4,15
3382.5,3384.9,25
3385.0,3385.9,10
3386.0,3390.4,45
3390.5,3390.9,5
3391.0,3392.4,15
3392.5,3392.9,5
3393.0,3393.4,5
3393.5,3394.4,10
3394.5,3394.9,5
3395.0,3396.4,15
3396.5,3396.9,5
3397.0,3398.9,20
3399.0,3400.4,15
3400.5,3401.4,10
3401.5,3401.9,5
3402.0,3402.9,10
3403.0,3403.4,5
3403.5,3403.9,5
3404.0,3405.9,20
3406.0,3406.9,10
3407.0,3407.9,10
3408.0,3409.4,15
3409.5,3409.9,5
3410.0,3410.4,5
3410.5,3410.9,5
3411.0,3411.4,5
3411.5,3411.9,5
3412.0,3416.4,45
3416.5,3416.9,5
3417.0,3417.9,10
3418.0,3424.4,65
3424.5,3425.9,15
3426.0,3426.4,5
3426.5,3426.9,5
3427.0,3427.9,10
3428.0,3428.4,5
3428.5,3428.9,5
3429.0,3429.9,10
3430.0,3435.4,55
3435.5,3435.9,5
3436.0,3440.4,45
3440.5,3442.9,25
3443.0,3444.4,15
3444.5,3445.9,15
3446.0,3447.4,15
3447.5,3447.9,5
3448.0,3448.9,10
3449.0,3452.4,35
3452.5,3454.4,20
3454.5,3455.4,10
3455.5,3456.9,15
3457.0,3457.9,10
3458.0,3460.9,30
3461.0,3462.4,15
3462.5,3463.4,10
3463.5,3463.9,5
3464.0,3464.9,10
3465.0,3465.9,10
3466.0,3466.9,10
3467.0,3467.4,5
3467.5,3468.9,15
3469.0,3474.9,60
3475.0,3475.4,5
3475.5,3476.4,10
3476.5,3476.9,5
3477.0,3478.4,15
3478.5,3478.9,5
3479.0,3481.4,25
3481.5,3481.9,5
3482.0,3483.4,15
3483.5,3484.4,10
3484.5,3485.4,10
3485.5,3486.9,15
3487.0,3487.9,10
3488.0,3488.9,10
3489.0,3489.9,10
3490.0,3492.9,30
3493.0,3493.4,5
3493.5,3494.9,15
3495.0,3498.9,40
3499.0,3499.4,5
3499.5,3499.9,5
3500.0,3500.4,5
3500.5,3502.9,25
3503.0,3506.4,35
3506.5,3506.9,5
3507.0,3507.9,10
3508.0,3509.4,15
3509.5,3515.9,65
3516.0,3516.9,10
3517.0,3520.4,35
3520.5,3520.9,5
3521.0,3521.4,5
3521.5,3522.9,15
3523.0,3524.9,20
3525.0,3525.4,5
3525.5,3525.9,5
3526.0,3526.4,5
3526.5,3527.9,15
3528.0,3529.4,15
3529.5,3534.9,55
3535.0,3536.4,15
3536.5,3541.4,50
3541.5,3542.9,15
3543.0,3545.4,25
3545.5,3546.9,15
3547.0,3547.9,10
3548.0,3548.4,5
3548.5,3552.9,45
3553.0,3553.4,5
3553.5,3561.4,80
3561.5,3562.9,15
3563.0,3564.4,15
3564.5,3564.9,5
3565.0,3565.4,5
3565.5,3567.4,20
3567.5,3570.4,30
3570.5,3572.4,20
3572.5,3573.4,10
3573.5,3573.9,5
3574.0,3574.9,10
3575.0,3575.9,10
3576.0,3576.9,10
3577.0,3578.4,15
3578.5,3581.9,35
3582.0,3582.4,5
3582.5,3583.4,10
3583.5,3584.4,10
3584.5,3588.4,40
3588.5,3589.4,10
3589.5,3590.9,15
3591.0,3591.9,10
3592.0,3592.4,5
3592.5,3593.4,10
3593.5,3594.4,10
3594.5,3594.9,5
3595.0,3595.4,5
