start_time,end_time,goal_status,num_points
2231.8,2231.8,moving to station 0,1
2231.9,2232.8,stopped (unknown),10
2232.9,2234.7000000000003,moving to station 0,19
2234.8,2235.4,stopped (unknown),7
2235.5,2238.8,moving to station 0,34
2238.9,2240.7000000000003,stopped (unknown),19
2240.8,2240.8,moving to station 0,1
2240.9,2242.7000000000003,stopped (unknown),19
2242.8,2244.0,moving to station 0,13
2244.1,2245.3,stopped (unknown),13
2245.4,2249.7000000000003,moving to station 0,44
2249.8,2251.3,stopped (unknown),16
2251.4,2252.4,moving to station 0,11
2252.5,2253.0,stopped (unknown),6
2253.1,2254.6,moving to station 0,16
2254.7000000000003,2255.8,stopped (unknown),12
2255.9,2255.9,moving to station 0,1
2256.0,2257.2000000000003,stopped (unknown),13
2257.3,2258.2000000000003,moving to station 0,10
2258.3,2259.6,stopped (unknown),14
2259.7000000000003,2260.7000000000003,moving to station 0,11
2260.8,2260.8,stopped at station 0,1
2260.9,2260.9,moving to station 3,1
2261.0,2262.2000000000003,stopped (unknown),13
2262.3,2262.4,moving to station 3,2
2262.5,2264.4,stopped (unknown),20
2264.5,2265.6,moving to station 3,12
2265.7000000000003,2266.5,stopped (unknown),9
2266.6,2267.3,moving to station 3,8
2267.4,2268.8,stopped (unknown),15
2268.9,2270.6,moving to station 3,18
2270.7000000000003,2271.6,stopped (unknown),10
2271.7000000000003,2273.6,moving to station 3,20
2273.7000000000003,2275.3,stopped (unknown),17
2275.4,2276.5,moving to station 3,12
2276.6,2278.3,stopped (unknown),18
2278.4,2279.8,moving to station 3,15
2279.9,2281.6,stopped (unknown),18
2281.7000000000003,2286.1,moving to station 3,45
2286.2000000000003,2287.2000000000003,stopped (unknown),11
2287.3,2287.9,moving to station 3,7
2288.0,2289.0,stopped (unknown),11
2289.1,2292.5,moving to station 3,35
2292.6,2293.6,stopped (unknown),11
2293.7000000000003,2297.7000000000003,moving to station 3,41
2297.8,2299.0,stopped (unknown),13
2299.1,2299.4,moving to station 3,4
2299.5,2302.9,stopped (unknown),35
2303.0,2303.8,moving to station 3,9
2303.9,2305.0,stopped (unknown),12
2305.1,2306.8,moving to station 3,18
2306.9,2307.4,stopped (unknown),6
2307.5,2308.8,moving to station 3,14
2308.9,2310.7000000000003,stopped (unknown),19
2310.8,2311.4,moving to station 3,7
2311.5,2313.2000000000003,stopped (unknown),18
2313.3,2315.9,moving to station 3,27
2316.0,2316.8,stopped (unknown),9
2316.9,2321.9,moving to station 3,51
2322.0,2322.7000000000003,stopped (unknown),8
2322.8,2323.4,moving to station 3,7
2323.5,2324.3,stopped (unknown),9
2324.4,2326.6,moving to station 3,23
2326.7000000000003,2327.4,stopped (unknown),8
2327.5,2327.9,moving to station 3,5
2328.0,2328.0,stopped at station 3,1
2328.1,2328.7000000000003,moving to station 5,7
2328.8,2329.9,stopped (unknown),12
2330.0,2331.5,moving to station 5,16
2331.6,2334.4,stopped (unknown),29
2334.5,2335.5,moving to station 5,11
2335.6,2336.7000000000003,stopped (unknown),12
2336.8,2337.4,moving to station 5,7
2337.5,2339.1,stopped (unknown),17
2339.2000000000003,2340.1,moving to station 5,10
2340.2000000000003,2341.9,stopped (unknown),18
2342.0,2345.4,moving to station 5,35
2345.5,2346.0,stopped (unknown),6
2346.1,2350.0,moving to station 5,40
2350.1,2350.7000000000003,stopped (unknown),7
2350.8,2354.1,moving to station 5,34
2354.2000000000003,2354.7000000000003,stopped (unknown),6
2354.8,2358.4,moving to station 5,37
2358.5,2358.5,collision detected,1
2358.6,2358.6,moving to station 5,1
2358.7000000000003,2358.7000000000003,stopped at station 5,1
2358.8,2363.4,moving to station 6,47
2363.5,2364.2000000000003,stopped (unknown),8
2364.3,2366.0,moving to station 6,18
2366.1,2367.3,stopped (unknown),13
2367.4,2369.6,moving to station 6,23
2369.7000000000003,2371.5,stopped (unknown),19
2371.6,2372.0,moving to station 6,5
2372.1,2373.6,stopped (unknown),16
2373.7000000000003,2379.6,moving to station 6,60
2379.7000000000003,2380.5,stopped (unknown),9
2380.6,2382.5,moving to station 6,20
2382.6,2383.2000000000003,stopped (unknown),7
2383.3,2389.0,moving to station 6,58
2389.1,2390.0,stopped (unknown),10
2390.1,2393.9,moving to station 6,39
2394.0,2395.9,stopped (unknown),20
2396.0,2397.0,moving to station 6,11
2397.1,2398.2000000000003,stopped (unknown),12
2398.3,2398.4,moving to station 6,2
2398.5,2399.3,stopped (unknown),9
2399.4,2401.0,moving to station 6,17
2401.1,2401.1,stopped at station 6,1
2401.2000000000003,2401.2000000000003,moving to station 8,1
2401.3,2402.8,stopped (unknown),16
2402.9,2404.0,moving to station 8,12
2404.1,2405.1,stopped (unknown),11
2405.2000000000003,2405.3,moving to station 8,2
2405.4,2406.8,stopped (unknown),15
2406.9,2408.3,moving to station 8,15
2408.4,2410.2000000000003,stopped (unknown),19
2410.3,2410.4,moving to station 8,2
2410.5,2412.3,stopped (unknown),19
2412.4,2415.0,moving to station 8,27
2415.1,2416.6,stopped (unknown),16
2416.7000000000003,2418.1,moving to station 8,15
2418.2000000000003,2420.0,stopped (unknown),19
2420.1,2421.6,moving to station 8,16
2421.7000000000003,2422.5,stopped (unknown),9
2422.6,2424.9,moving to station 8,24
2425.0,2426.4,stopped (unknown),15
2426.5,2428.8,moving to station 8,24
2428.9,2430.4,stopped (unknown),16
2430.5,2434.0,moving to station 8,36
2434.1,2435.2000000000003,stopped (unknown),12
2435.3,2435.8,moving to station 8,6
2435.9,2437.6,stopped (unknown),18
2437.7000000000003,2440.3,moving to station 8,27
2440.4,2442.3,stopped (unknown),20
2442.4,2446.0,moving to station 8,37
2446.1,2447.8,stopped (unknown),18
2447.9,2454.2000000000003,moving to station 8,64
2454.3,2455.8,stopped (unknown),16
2455.9,2457.3,moving to station 8,15
2457.4,2458.2000000000003,stopped (unknown),9
2458.3,2458.3,moving to station 8,1
2458.4,2460.0,stopped (unknown),17
2460.1000000000004,2462.3,moving to station 8,23
2462.4,2464.0,stopped (unknown),17
2464.1000000000004,2465.1000000000004,moving to station 8,11
2465.2000000000003,2467.2000000000003,stopped (unknown),21
2467.3,2467.5,moving to station 8,3
2467.6000000000004,2468.1000000000004,stopped (unknown),6
2468.2000000000003,2468.6000000000004,moving to station 8,5
2468.7000000000003,2470.0,stopped (unknown),14
2470.1000000000004,2472.0,moving to station 8,20
2472.1000000000004,2472.1000000000004,stopped at station 8,1
2472.2000000000003,2478.1000000000004,moving to station 9,60
2478.2000000000003,2478.7000000000003,stopped (unknown),6
2478.8,2479.3,moving to station 9,6
2479.4,2479.9,stopped (unknown),6
2480.0,2480.0,moving to station 9,1
2480.1000000000004,2481.1000000000004,stopped (unknown),11
2481.2000000000003,2483.7000000000003,moving to station 9,26
2483.8,2484.5,stopped (unknown),8
2484.6000000000004,2486.5,moving to station 9,20
2486.6000000000004,2487.2000000000003,stopped (unknown),7
2487.3,2488.3,moving to station 9,11
2488.4,2489.4,stopped (unknown),11
2489.5,2490.4,moving to station 9,10
2490.5,2491.7000000000003,stopped (unknown),13
2491.8,2491.9,moving to station 9,2
2492.0,2493.6000000000004,stopped (unknown),17
2493.7000000000003,2497.5,moving to station 9,39
2497.6000000000004,2498.6000000000004,stopped (unknown),11
2498.7000000000003,2499.5,moving to station 9,9
2499.6000000000004,2500.4,stopped (unknown),9
2500.5,2504.6000000000004,moving to station 9,42
2504.7000000000003,2506.2000000000003,stopped (unknown),16
2506.3,2507.5,moving to station 9,13
2507.6000000000004,2508.5,stopped (unknown),10
2508.6000000000004,2510.2000000000003,moving to station 9,17
2510.3,2511.8,stopped (unknown),16
2511.9,2512.7000000000003,moving to station 9,9
2512.8,2513.5,stopped (unknown),8
2513.6000000000004,2517.0,moving to station 9,35
2517.1000000000004,2518.7000000000003,stopped (unknown),17
2518.8,2518.9,moving to station 9,2
2519.0,2520.1000000000004,stopped (unknown),12
2520.2000000000003,2520.6000000000004,moving to station 9,5
2520.7000000000003,2521.5,stopped (unknown),9
2521.6000000000004,2521.7000000000003,moving to station 9,2
2521.8,2522.6000000000004,stopped (unknown),9
2522.7000000000003,2524.2000000000003,moving to station 9,16
2524.3,2525.7000000000003,stopped (unknown),15
2525.8,2531.8,moving to station 9,61
2531.9,2533.4,stopped (unknown),16
2533.5,2543.5,moving to station 9,101
2543.6000000000004,2544.5,stopped (unknown),10
2544.6000000000004,2544.6000000000004,moving to station 9,1
2544.7000000000003,2546.4,stopped (unknown),18
2546.5,2546.8,moving to station 9,4
2546.9,2550.6000000000004,stopped (unknown),38
2550.7000000000003,2552.8,moving to station 9,22
2552.9,2552.9,stopped at station 9,1
2553.0,2556.2000000000003,moving to station 7,33
2556.3,2557.5,stopped (unknown),13
2557.6000000000004,2557.6000000000004,collision detected,1
2557.7000000000003,2557.7000000000003,stopped (unknown),1
2557.8,2559.4,moving to station 7,17
2559.5,2560.4,stopped (unknown),10
2560.5,2560.6000000000004,moving to station 7,2
2560.7000000000003,2561.9,stopped (unknown),13
2562.0,2563.0,moving to station 7,11
2563.1000000000004,2563.5,collision detected,5
2563.6000000000004,2564.0,stopped (unknown),5
2564.1000000000004,2565.7000000000003,moving to station 7,17
2565.8,2567.6000000000004,stopped (unknown),19
2567.7000000000003,2569.5,moving to station 7,19
2569.6000000000004,2570.1000000000004,stopped (unknown),6
2570.2000000000003,2570.4,moving to station 7,3
2570.5,2571.2000000000003,stopped (unknown),8
2571.3,2571.3,moving to station 7,1
2571.4,2571.4,stopped at station 7,1
2571.5,2574.4,moving to station 5,30
2574.5,2575.2000000000003,stopped (unknown),8
2575.3,2579.5,moving to station 5,43
2579.6000000000004,2580.1000000000004,stopped (unknown),6
2580.2000000000003,2581.5,moving to station 5,14
2581.6000000000004,2582.9,stopped (unknown),14
2583.0,2583.3,moving to station 5,4
2583.4,2584.2000000000003,stopped (unknown),9
2584.3,2587.0,moving to station 5,28
2587.1000000000004,2588.4,stopped (unknown),14
2588.5,2588.7000000000003,moving to station 5,3
2588.8,2589.8,stopped (unknown),11
2589.9,2591.5,moving to station 5,17
2591.6000000000004,2593.5,stopped (unknown),20
2593.6000000000004,2600.4,moving to station 5,69
2600.5,2600.5,stopped at station 5,1
2600.6000000000004,2602.6000000000004,moving to station 6,21
2602.7000000000003,2605.0,stopped (unknown),24
2605.1000000000004,2605.5,moving to station 6,5
2605.6000000000004,2606.8,stopped (unknown),13
2606.9,2612.0,moving to station 6,52
2612.1000000000004,2614.6000000000004,stopped (unknown),26
2614.7000000000003,2615.0,moving to station 6,4
2615.1000000000004,2616.2000000000003,stopped (unknown),12
2616.3,2620.9,moving to station 6,47
2621.0,2622.2000000000003,stopped (unknown),13
2622.3,2623.5,moving to station 6,13
2623.6000000000004,2624.3,stopped (unknown),8
2624.4,2624.4,moving to station 6,1
2624.5,2625.8,stopped (unknown),14
2625.9,2626.1000000000004,moving to station 6,3
2626.2000000000003,2627.4,stopped (unknown),13
2627.5,2629.6000000000004,moving to station 6,22
2629.7000000000003,2631.1000000000004,stopped (unknown),15
2631.2000000000003,2634.5,moving to station 6,34
2634.6000000000004,2635.7000000000003,stopped (unknown),12
2635.8,2639.5,moving to station 6,38
2639.6000000000004,2640.7000000000003,stopped (unknown),12
2640.8,2643.9,moving to station 6,32
2644.0,2644.5,stopped (unknown),6
2644.6000000000004,2645.5,moving to station 6,10
2645.6000000000004,2646.4,stopped (unknown),9
2646.5,2646.7000000000003,moving to station 6,3
2646.8,2649.3,stopped (unknown),26
2649.4,2649.5,moving to station 6,2
2649.6000000000004,2649.6000000000004,stopped at station 6,1
2649.7000000000003,2658.7000000000003,moving to station 8,91
2658.8,2660.3,stopped (unknown),16
2660.4,2662.9,moving to station 8,26
2663.0,2664.1000000000004,stopped (unknown),12
2664.2000000000003,2664.5,moving to station 8,4
2664.6000000000004,2665.5,stopped (unknown),10
2665.6000000000004,2667.6000000000004,moving to station 8,21
2667.7000000000003,2668.4,stopped (unknown),8
2668.5,2669.2000000000003,moving to station 8,8
2669.3,2670.7000000000003,stopped (unknown),15
2670.8,2681.7000000000003,moving to station 8,110
2681.8,2683.3,stopped (unknown),16
2683.4,2687.0,moving to station 8,37
2687.1000000000004,2688.9,stopped (unknown),19
2689.0,2689.0,moving to station 8,1
2689.1000000000004,2689.6000000000004,stopped (unknown),6
2689.7000000000003,2690.2000000000003,moving to station 8,6
2690.3,2691.8,stopped (unknown),16
2691.9,2695.8,moving to station 8,40
2695.9,2696.9,stopped (unknown),11
2697.0,2697.0,moving to station 8,1
2697.1000000000004,2697.7000000000003,stopped (unknown),7
2697.8,2699.6000000000004,moving to station 8,19
2699.7000000000003,2699.7000000000003,stopped at station 8,1
2699.8,2700.4,moving to station 5,7
2700.5,2701.3,stopped (unknown),9
2701.4,2701.4,collision detected,1
2701.5,2701.9,stopped (unknown),5
2702.0,2702.7000000000003,moving to station 5,8
2702.8,2705.0,collision detected,23
2705.1000000000004,2705.7000000000003,moving to station 5,7
2705.8,2706.4,stopped (unknown),7
2706.5,2706.6000000000004,moving to station 5,2
2706.7000000000003,2707.4,stopped (unknown),8
2707.5,2708.7000000000003,moving to station 5,13
2708.8,2709.8,stopped (unknown),11
2709.9,2710.2000000000003,moving to station 5,4
2710.3,2710.8,stopped (unknown),6
2710.9,2713.7000000000003,moving to station 5,29
2713.8,2715.6000000000004,stopped (unknown),19
2715.7000000000003,2717.3,moving to station 5,17
2717.4,2718.0,stopped (unknown),7
2718.1000000000004,2721.1000000000004,moving to station 5,31
2721.2000000000003,2722.7000000000003,stopped (unknown),16
2722.8,2723.7000000000003,moving to station 5,10
2723.8,2725.6000000000004,stopped (unknown),19
2725.7000000000003,2726.1000000000004,moving to station 5,5
2726.2000000000003,2727.2000000000003,stopped (unknown),11
2727.3,2730.9,moving to station 5,37
2731.0,2731.7000000000003,stopped (unknown),8
2731.8,2732.7000000000003,moving to station 5,10
2732.8,2733.5,stopped (unknown),8
2733.6000000000004,2734.6000000000004,moving to station 5,11
2734.7000000000003,2735.9,stopped (unknown),13
2736.0,2736.3,moving to station 5,4
2736.4,2737.8,stopped (unknown),15
2737.9,2742.0,moving to station 5,42
2742.1000000000004,2743.3,stopped (unknown),13
2743.4,2744.4,moving to station 5,11
2744.5,2745.3,stopped (unknown),9
2745.4,2745.7000000000003,moving to station 5,4
2745.8,2745.8,collision detected,1
2745.9,2746.9,moving to station 7,11
2747.0,2747.0,collision detected,1
2747.1000000000004,2747.6000000000004,moving to station 7,6
2747.7000000000003,2748.3,stopped (unknown),7
2748.4,2750.2000000000003,moving to station 7,19
2750.3,2750.3,stopped (unknown),1
2750.4,2750.4,collision detected,1
2750.5,2751.4,stopped (unknown),10
2751.5,2752.1000000000004,moving to station 7,7
2752.2000000000003,2752.2000000000003,collision detected,1
2752.3,2753.2000000000003,moving to station 7,10
2753.3,2754.4,stopped (unknown),12
2754.5,2757.6000000000004,moving to station 7,32
2757.7000000000003,2759.1000000000004,stopped (unknown),15
2759.2000000000003,2761.3,moving to station 7,22
2761.4,2761.9,stopped (unknown),6
2762.0,2762.3,moving to station 7,4
2762.4,2764.0,stopped (unknown),17
2764.1000000000004,2764.1000000000004,moving to station 7,1
2764.2000000000003,2765.6000000000004,stopped (unknown),15
2765.7000000000003,2767.0,moving to station 7,14
2767.1000000000004,2768.0,stopped (unknown),10
2768.1000000000004,2775.9,moving to station 7,79
2776.0,2776.0,stopped at station 7,1
2776.1000000000004,2779.3,moving to station 8,33
2779.4,2780.5,stopped (unknown),12
2780.6000000000004,2784.8,moving to station 8,43
2784.9,2786.5,stopped (unknown),17
2786.6000000000004,2789.3,moving to station 8,28
2789.4,2792.5,stopped (unknown),32
2792.6000000000004,2797.4,moving to station 8,49
2797.5,2798.0,stopped (unknown),6
2798.1000000000004,2799.1000000000004,moving to station 8,11
2799.2000000000003,2801.1000000000004,stopped (unknown),20
2801.2000000000003,2802.3,moving to station 8,12
2802.4,2803.3,stopped (unknown),10
2803.4,2806.2000000000003,moving to station 8,29
2806.3,2808.6000000000004,stopped (unknown),24
2808.7000000000003,2814.9,moving to station 8,63
2815.0,2817.8,stopped (unknown),29
2817.9,2818.1000000000004,moving to station 8,3
2818.2000000000003,2819.1000000000004,stopped (unknown),10
2819.2000000000003,2822.7000000000003,moving to station 8,36
2822.8,2824.1000000000004,stopped (unknown),14
2824.2000000000003,2826.6000000000004,moving to station 8,25
2826.7000000000003,2827.2000000000003,stopped (unknown),6
2827.3,2829.4,moving to station 8,22
2829.5,2831.2000000000003,stopped (unknown),18
2831.3,2834.0,moving to station 8,28
2834.1000000000004,2834.1000000000004,stopped at station 8,1
2834.2000000000003,2835.0,moving to station 7,9
2835.1000000000004,2836.2000000000003,stopped (unknown),12
2836.3,2837.4,moving to station 7,12
2837.5,2839.4,stopped (unknown),20
2839.5,2840.8,moving to station 7,14
2840.9,2842.6000000000004,stopped (unknown),18
2842.7000000000003,2843.7000000000003,moving to station 7,11
2843.8,2844.5,stopped (unknown),8
2844.6000000000004,2845.6000000000004,moving to station 7,11
2845.7000000000003,2846.5,stopped (unknown),9
2846.6000000000004,2846.6000000000004,moving to station 7,1
2846.7000000000003,2849.9,stopped (unknown),33
2850.0,2854.3,moving to station 7,44
2854.4,2855.8,stopped (unknown),15
2855.9,2856.0,moving to station 7,2
2856.1000000000004,2857.6000000000004,stopped (unknown),16
2857.7000000000003,2863.6000000000004,moving to station 7,60
2863.7000000000003,2865.5,stopped (unknown),19
2865.6000000000004,2865.6000000000004,moving to station 7,1
2865.7000000000003,2867.3,stopped (unknown),17
2867.4,2867.4,moving to station 7,1
2867.5,2869.3,stopped (unknown),19
2869.4,2875.3,moving to station 7,60
2875.4,2876.0,stopped (unknown),7
2876.1000000000004,2876.1000000000004,moving to station 7,1
2876.2000000000003,2877.8,stopped (unknown),17
2877.9,2878.5,moving to station 7,7
2878.6000000000004,2879.6000000000004,stopped (unknown),11
2879.7000000000003,2880.9,moving to station 7,13
2881.0,2881.6000000000004,stopped (unknown),7
2881.7000000000003,2882.5,moving to station 7,9
2882.6000000000004,2883.6000000000004,stopped (unknown),11
2883.7000000000003,2884.3,moving to station 7,7
2884.4,2885.3,stopped (unknown),10
2885.4,2885.7000000000003,moving to station 7,4
2885.8,2887.1000000000004,stopped (unknown),14
2887.2000000000003,2887.9,moving to station 7,8
2888.0,2889.5,stopped (unknown),16
2889.6000000000004,2889.8,moving to station 7,3
2889.9,2891.0,stopped (unknown),12
2891.1000000000004,2897.4,moving to station 7,64
2897.5,2899.0,stopped (unknown),16
2899.1000000000004,2899.4,moving to station 7,4
2899.5,2900.5,stopped (unknown),11
2900.6000000000004,2900.7000000000003,moving to station 7,2
2900.8,2902.0,stopped (unknown),13
2902.1000000000004,2902.6000000000004,moving to station 7,6
2902.7000000000003,2903.2000000000003,stopped (unknown),6
2903.3,2903.8,moving to station 7,6
2903.9,2905.5,stopped (unknown),17
2905.6000000000004,2906.4,moving to station 7,9
2906.5,2908.3,stopped (unknown),19
2908.4,2909.9,moving to station 7,16
2910.0,2910.5,stopped (unknown),6
2910.6000000000004,2911.7000000000003,moving to station 7,12
2911.8,2912.4,stopped (unknown),7
2912.5,2912.7000000000003,moving to station 7,3
2912.8,2913.5,stopped (unknown),8
2913.6000000000004,2915.8,moving to station 7,23
2915.9,2915.9,stopped at station 7,1
2916.0,2916.0,moving to station 3,1
2916.1000000000004,2917.2000000000003,stopped (unknown),12
2917.3,2918.7000000000003,moving to station 3,15
2918.8,2921.0,stopped (unknown),23
2921.1000000000004,2924.7000000000003,moving to station 3,37
2924.8,2925.4,stopped (unknown),7
2925.5,2931.1000000000004,moving to station 3,57
2931.2000000000003,2932.7000000000003,stopped (unknown),16
2932.8,2937.7000000000003,moving to station 3,50
2937.8,2938.5,stopped (unknown),8
2938.6000000000004,2939.7000000000003,moving to station 3,12
2939.8,2940.3,stopped (unknown),6
2940.4,2941.0,moving to station 3,7
2941.1000000000004,2942.9,stopped (unknown),19
2943.0,2944.3,moving to station 3,14
2944.4,2945.1000000000004,stopped (unknown),8
2945.2000000000003,2945.8,moving to station 3,7
2945.9,2945.9,stopped at station 3,1
2946.0,2948.9,moving to station 2,30
2949.0,2950.5,stopped (unknown),16
2950.6000000000004,2951.0,moving to station 2,5
2951.1000000000004,2951.8,stopped (unknown),8
2951.9,2953.4,moving to station 2,16
2953.5,2955.4,stopped (unknown),20
2955.5,2957.5,moving to station 2,21
2957.6000000000004,2958.5,stopped (unknown),10
2958.6000000000004,2959.4,moving to station 2,9
2959.5,2961.3,stopped (unknown),19
2961.4,2962.3,moving to station 2,10
2962.4,2963.2000000000003,stopped (unknown),9
2963.3,2964.1000000000004,moving to station 2,9
2964.2000000000003,2965.7000000000003,stopped (unknown),16
2965.8,2967.3,moving to station 2,16
2967.4,2968.6000000000004,stopped (unknown),13
2968.7000000000003,2969.6000000000004,moving to station 2,10
2969.7000000000003,2971.0,stopped (unknown),14
2971.1000000000004,2972.6000000000004,moving to station 2,16
2972.7000000000003,2974.0,stopped (unknown),14
2974.1000000000004,2979.8,moving to station 2,58
2979.9,2981.4,stopped (unknown),16
2981.5,2982.1000000000004,moving to station 2,7
2982.2000000000003,2983.6000000000004,stopped (unknown),15
2983.7000000000003,2983.7000000000003,moving to station 2,1
2983.8,2984.4,stopped (unknown),7
2984.5,2993.0,moving to station 2,86
2993.1000000000004,2994.6000000000004,stopped (unknown),16
2994.7000000000003,2994.8,moving to station 2,2
2994.9,2996.6000000000004,stopped (unknown),18
2996.7000000000003,2997.5,moving to station 2,9
2997.6000000000004,2999.3,stopped (unknown),18
2999.4,3001.0,moving to station 2,17
3001.1000000000004,3001.8,stopped (unknown),8
3001.9,3002.3,moving to station 2,5
3002.4,3003.6000000000004,stopped (unknown),13
3003.7000000000003,3005.2000000000003,moving to station 2,16
3005.3,3006.9,stopped (unknown),17
3007.0,3008.0,moving to station 2,11
3008.1000000000004,3010.3,stopped (unknown),23
3010.4,3010.6000000000004,moving to station 2,3
3010.7000000000003,3011.4,stopped (unknown),8
3011.5,3011.6000000000004,moving to station 2,2
3011.7000000000003,3013.5,stopped (unknown),19
3013.6000000000004,3015.1000000000004,moving to station 2,16
3015.2000000000003,3016.3,stopped (unknown),12
3016.4,3021.4,moving to station 2,51
3021.5,3022.7000000000003,stopped (unknown),13
3022.8,3022.9,moving to station 2,2
3023.0,3024.1000000000004,stopped (unknown),12
3024.2000000000003,3025.3,moving to station 2,12
3025.4,3026.6000000000004,stopped (unknown),13
3026.7000000000003,3027.8,moving to station 2,12
3027.9,3028.9,stopped (unknown),11
3029.0,3030.3,moving to station 2,14
3030.4,3031.3,stopped (unknown),10
3031.4,3034.9,moving to station 2,36
3035.0,3035.9,stopped (unknown),10
3036.0,3036.1000000000004,moving to station 2,2
3036.2000000000003,3039.7000000000003,stopped (unknown),36
3039.8,3041.4,moving to station 2,17
3041.5,3042.6000000000004,stopped (unknown),12
3042.7000000000003,3043.6000000000004,moving to station 2,10
3043.7000000000003,3045.3,stopped (unknown),17
3045.4,3046.5,moving to station 2,12
3046.6000000000004,3047.3,stopped (unknown),8
3047.4,3050.8,moving to station 2,35
3050.9,3051.8,stopped (unknown),10
3051.9,3054.4,moving to station 2,26
3054.5,3055.7000000000003,stopped (unknown),13
3055.8,3055.8,moving to station 2,1
3055.9,3056.4,stopped (unknown),6
3056.5,3059.4,moving to station 2,30
3059.5,3061.3,stopped (unknown),19
3061.4,3061.4,moving to station 2,1
3061.5,3063.4,stopped (unknown),20
3063.5,3065.6000000000004,moving to station 2,22
3065.7000000000003,3067.1000000000004,stopped (unknown),15
3067.2000000000003,3073.1000000000004,moving to station 2,60
3073.2000000000003,3074.1000000000004,stopped (unknown),10
3074.2000000000003,3074.2000000000003,stopped at station 2,1
3074.3,3077.7000000000003,moving to station 1,35
3077.8,3078.2000000000003,stopped (unknown),5
3078.3,3078.3,collision detected,1
3078.4,3079.4,stopped (unknown),11
3079.5,3080.0,moving to station 1,6
3080.1000000000004,3081.8,stopped (unknown),18
3081.9,3084.2000000000003,moving to station 1,24
3084.3,3085.1000000000004,stopped (unknown),9
3085.2000000000003,3086.2000000000003,moving to station 1,11
3086.3,3087.4,stopped (unknown),12
3087.5,3089.6000000000004,moving to station 1,22
3089.7000000000003,3091.1000000000004,stopped (unknown),15
3091.2000000000003,3091.3,moving to station 1,2
3091.4,3093.1000000000004,stopped (unknown),18
3093.2000000000003,3093.6000000000004,moving to station 1,5
3093.7000000000003,3095.5,stopped (unknown),19
3095.6000000000004,3097.0,moving to station 1,15
3097.1000000000004,3098.8,stopped (unknown),18
3098.9,3100.0,moving to station 1,12
3100.1000000000004,3101.5,stopped (unknown),15
3101.6000000000004,3101.6000000000004,moving to station 1,1
3101.7000000000003,3103.0,stopped (unknown),14
3103.1000000000004,3104.6000000000004,moving to station 1,16
3104.7000000000003,3105.9,stopped (unknown),13
3106.0,3109.7000000000003,moving to station 1,38
3109.8,3110.8,stopped (unknown),11
3110.9,3111.8,moving to station 1,10
3111.9,3111.9,stopped at station 1,1
3112.0,3114.0,moving to station 3,21
3114.1000000000004,3116.0,stopped (unknown),20
3116.1000000000004,3116.6000000000004,moving to station 3,6
3116.7000000000003,3117.6000000000004,stopped (unknown),10
3117.7000000000003,3120.8,moving to station 3,32
3120.9,3121.5,stopped (unknown),7
3121.6000000000004,3125.1000000000004,moving to station 3,36
3125.2000000000003,3127.0,stopped (unknown),19
3127.1000000000004,3127.1000000000004,moving to station 3,1
3127.2000000000003,3128.4,stopped (unknown),13
3128.5,3129.6000000000004,moving to station 3,12
3129.7000000000003,3131.4,stopped (unknown),18
3131.5,3134.3,moving to station 3,29
3134.4,3136.0,stopped (unknown),17
3136.1000000000004,3138.5,moving to station 3,25
3138.6000000000004,3140.2000000000003,stopped (unknown),17
3140.3,3142.3,moving to station 3,21
3142.4,3144.2000000000003,stopped (unknown),19
3144.3,3146.8,moving to station 3,26
3146.9,3148.6000000000004,stopped (unknown),18
3148.7000000000003,3153.3,moving to station 3,47
3153.4,3154.0,stopped (unknown),7
3154.1000000000004,3155.9,moving to station 3,19
3156.0,3156.6000000000004,stopped (unknown),7
3156.7000000000003,3161.1000000000004,moving to station 3,45
3161.2000000000003,3162.2000000000003,stopped (unknown),11
3162.3,3163.5,moving to station 3,13
3163.6000000000004,3167.9,stopped (unknown),44
3168.0,3168.2000000000003,moving to station 3,3
3168.3,3168.9,stopped (unknown),7
3169.0,3172.1000000000004,moving to station 3,32
3172.2000000000003,3172.8,stopped (unknown),7
3172.9,3173.4,moving to station 3,6
3173.5,3175.2000000000003,stopped (unknown),18
3175.3,3175.9,moving to station 3,7
3176.0,3177.8,stopped (unknown),19
3177.9,3180.6000000000004,moving to station 3,28
3180.7000000000003,3181.2000000000003,stopped (unknown),6
3181.3,3183.3,moving to station 3,21
3183.4,3184.8,stopped (unknown),15
3184.9,3185.0,moving to station 3,2
3185.1000000000004,3185.7000000000003,stopped (unknown),7
3185.8,3186.7000000000003,moving to station 3,10
3186.8,3187.4,stopped (unknown),7
3187.5,3190.7000000000003,moving to station 3,33
3190.8,3191.5,stopped (unknown),8
3191.6000000000004,3192.7000000000003,moving to station 3,12
3192.8,3194.7000000000003,stopped (unknown),20
3194.8,3197.6000000000004,moving to station 3,29
3197.7000000000003,3199.3,stopped (unknown),17
3199.4,3199.9,moving to station 3,6
3200.0,3201.4,stopped (unknown),15
3201.5,3203.2000000000003,moving to station 3,18
3203.3,3203.3,stopped at station 3,1
3203.4,3209.5,moving to station 2,62
3209.6000000000004,3210.9,stopped (unknown),14
3211.0,3221.1000000000004,moving to station 2,102
3221.2000000000003,3222.2000000000003,stopped (unknown),11
3222.3,3223.9,moving to station 2,17
3224.0,3225.8,stopped (unknown),19
3225.9,3227.1000000000004,moving to station 2,13
